gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZCWPW2,40.66941947,-0.133339474,0.288906533,-0.46153153,0.644417306,0.815232064
MIR1915,8.283290814,-0.707922466,0.768464197,-0.921217239,0.35693702,0.590592576
MIR1281,4.196366223,-1.037405478,0.896166157,-1.157603945,0.247025699,0.470197107
MIR1249,2.933542926,1.35285858,1.009992699,1.339473624,0.180416536,0.386476506
MIR1303,5.395598181,0.662587914,0.748343023,0.885406683,0.375937329,0.608591847
GTF2F2,588.0772245,-0.288642169,0.121824166,-2.369334246,0.017820141,0.071531734
GOLGA6D,3.394780567,0.645129059,1.376482008,0.468679616,0.639298659,0.811304184
STAT5B,689.4225605,-0.189441635,0.147945845,-1.280479591,0.200376518,0.412233071
CCR3,5.82846255,1.358998651,0.909586358,1.49408425,0.1351536,0.31951727
DHDH,47.98073412,0.643849049,0.296240723,2.173398184,0.029750361,0.105908722
ZDHHC11,195.5054271,1.008207289,0.230504935,4.373907604,1.22E-05,0.000140774
PLS3-AS1,4.445034821,0.134944967,0.781692283,0.172631827,0.862940833,0.937211959
DANT2,107.9597958,-0.128182719,0.257750146,-0.497313855,0.618967743,0.797795011
SLC25A5-AS1,36.54486949,-0.28136841,0.286329945,-0.982671965,0.325768913,0.557642848
TRIM56,1511.529877,0.101197962,0.128117697,0.789882776,0.429596231,0.654679449
SNORA69,11.33914245,0.212894358,0.643286622,0.330947902,0.740683838,0.876167396
RHOXF1-AS1,7.470754153,5.958236654,1.288008922,4.625928093,3.73E-06,4.81E-05
ASF1B,745.1087086,0.440699562,0.210654415,2.092049969,0.036434046,0.124034949
NKAPP1,39.6479437,0.096586182,0.380787352,0.253648609,0.79976704,0.906656879
CEP72,378.8712433,-0.07812405,0.164963334,-0.473584333,0.63579635,0.808287855
C2orf69,1668.134579,-0.54050263,0.117955418,-4.582261984,4.60E-06,5.82E-05
PILRA,12.36536385,-0.335123087,0.752909896,-0.445103842,0.656244713,0.823495021
CRAMP1,813.4219091,-0.265578124,0.175080376,-1.516892588,0.129293805,0.310463014
PRMT6,496.4501121,0.459637698,0.113549352,4.047911227,5.17E-05,0.000510219
LOC101928402,16.06261986,0.739491455,0.41066767,1.800705311,0.07174934,0.204363788
LOC100287896,99.51146274,-0.238686656,0.199456296,-1.196686501,0.23142877,0.451967419
RADIL,81.28892917,-0.989285384,0.257160495,-3.846957072,0.000119594,0.001083033
IRAK2,76.36310309,0.146600595,0.33206275,0.441484613,0.658862198,0.825118826
EIF3E,6196.164662,-0.041993492,0.184809945,-0.227225283,0.820248569,0.916676195
INPPL1,2474.809441,-0.561115426,0.162180737,-3.459815488,0.000540546,0.003977164
C18orf32,39.01301797,0.282409506,0.312192874,0.904599463,0.36567762,0.598935343
TANC2,562.2965962,-0.14266475,0.330118323,-0.432162472,0.665623333,0.829167889
TYW1B,134.0833271,1.211010509,0.276221273,4.38420436,1.16E-05,0.000135223
CMTM6,2052.616938,-0.490241252,0.156582384,-3.130883805,0.001742811,0.010777893
PCDHB4,20.95377098,-1.442452876,0.50749926,-2.84227582,0.004479272,0.023399309
EXOSC4,382.2216758,0.536840452,0.205621396,2.610819994,0.009032542,0.041478881
PCDHB3,46.73552043,-0.741459918,0.280635207,-2.64207733,0.008239924,0.038549914
PCDHB2,371.7687082,-0.993644728,0.199303167,-4.985594273,6.18E-07,9.37E-06
PCDHB15,7.551205062,-0.873013237,0.689623604,-1.265927141,0.205539169,0.418527612
RHOF,438.255002,1.616712878,0.186076747,8.688419729,3.68E-18,2.15E-16
PCDHB14,75.37301108,-1.200287541,0.389270035,-3.083431634,0.002046281,0.012326941
PCDHB13,46.05771894,-1.670276706,0.395975302,-4.218133554,2.46E-05,0.000265423
PCDHB11,3.595671659,-1.139475306,0.896924432,-1.270425094,0.203933249,0.416483059
PCDHB10,14.95915516,-0.5423949,0.444928287,-1.219061399,0.22282089,0.44099634
FIRRE,157.8338687,0.716476783,0.285137951,2.51273736,0.011979849,0.052143119
OST4,2140.395132,0.474851956,0.132401296,3.586460029,0.000335197,0.002644122
RAP2C-AS1,19.28465192,0.476448893,0.357266974,1.333593439,0.182337134,0.389070875
SASS6,559.439169,-0.201667615,0.129711188,-1.554743417,0.12000719,0.294324983
SBK2,3.769660146,-4.939418712,1.513120077,-3.264393082,0.001096989,0.007287356
LINC00629,31.59292439,0.320661702,0.459269212,0.698199864,0.485052212,0.699746064
CCDC87,38.25769162,-0.078660359,0.342329517,-0.229779657,0.818262993,0.915846871
LMCD1-AS1,6.756212725,-0.12098976,0.755377743,-0.1601712,0.872746216,0.941977391
OXA1L,1373.556394,-0.033958602,0.117424564,-0.289195042,0.772432126,0.89224013
RNF20,1752.28314,-0.058228394,0.141175744,-0.412453246,0.680007243,0.837985649
LRRC45,458.8345418,0.526358926,0.216715459,2.428801939,0.015148805,0.062713776
SNORD61,6.011814196,-0.733610482,0.780901493,-0.939440491,0.347504632,0.580451159
CDC6,1044.100682,-0.095021284,0.157120383,-0.604767389,0.545333565,0.747136631
LMTK2,951.4032258,-0.304952695,0.195173622,-1.562468799,0.118177591,0.291285295
THAP4,1300.914148,-0.37335202,0.100913082,-3.699738568,0.000215822,0.001810535
C5orf51,748.3021863,-0.198260417,0.139362971,-1.422619047,0.154846619,0.34870572
LINC00893,165.0618757,-0.64964389,0.402509648,-1.613983397,0.106531028,0.271429818
KLHDC2,716.2402312,-0.025546616,0.219812971,-0.116219784,0.907478358,0.957935332
TPPP,29.39040238,0.634636135,0.480022524,1.322096574,0.186135994,0.393564075
C1orf220,47.68827989,0.282576819,0.304442427,0.928178186,0.353315148,0.586877775
LINC00894,132.1267024,-0.599964608,0.325782108,-1.841613131,0.065531759,0.191014833
SRSF12,20.71349947,1.257041381,0.446476648,2.815469489,0.004870602,0.025149299
B3GAT2,160.8425494,-1.378357741,0.220047014,-6.263923855,3.75E-10,9.26E-09
GDF7,18.72085287,-1.849928023,1.005374169,-1.840039341,0.065762462,0.191581013
CUTC,299.8612502,0.0093307,0.322783993,0.028906949,0.976938804,0.991403524
LOC105373383,19.35911493,-0.044750294,0.40804582,-0.109669776,0.912671271,0.961080202
ZNF280A,240.4901196,-0.664447476,0.900833551,-0.737591839,0.460762516,0.681819682
SRXN1,2922.999292,0.249252143,0.20886042,1.193390991,0.232716281,0.453626075
ZDHHC5,1902.105712,0.249634332,0.083345053,2.995190752,0.002742733,0.015692573
OBI1,328.6250965,-0.377110298,0.173354197,-2.175374487,0.029602065,0.105517243
MUL1,403.5834464,0.128015705,0.219943798,0.58203826,0.56054091,0.757758627
ZNF852,174.5332528,-0.608444932,0.198991258,-3.057646541,0.002230825,0.013221662
SNORA70,385.0138499,-0.253276652,0.233830755,-1.083162273,0.278736402,0.50634201
SLC38A3,18.69875883,-1.092596703,0.470128678,-2.324037553,0.020123481,0.078488705
CH17-340M24.3,19.26445844,-0.06253372,0.510056927,-0.122601453,0.902422704,0.95533551
AP1S1,1141.476753,0.558642374,0.130788649,4.271336821,1.94E-05,0.000214254
MLYCD,295.9203723,0.645637916,0.162239223,3.979542692,6.90E-05,0.000661947
GRHPR,1428.196668,-0.199722956,0.096475455,-2.070194484,0.038434136,0.129088055
COL9A3,15.67788842,0.932130095,0.48179534,1.934701351,0.053026955,0.164272175
WASIR1,160.5547841,0.203724551,0.318652813,0.639330779,0.52260777,0.729583768
DDX11L16,17.17141951,-0.270253308,0.519426616,-0.520291606,0.602860345,0.786762043
TLR5,22.88066259,-0.19481487,0.400800319,-0.486064657,0.626921324,0.802697537
ZNF492,215.8356102,0.053659652,0.173441616,0.309381643,0.757031233,0.883861266
MTOR,1563.751986,0.053806181,0.144379278,0.372672459,0.709392237,0.856563499
EPHB4,957.9746082,0.032725585,0.137609116,0.237815531,0.812024172,0.913693139
RAB10,2451.772124,0.105962,0.104245613,1.016464832,0.309408086,0.540711253
PRKY,5.616283023,0.148196331,0.776418841,0.190871631,0.848626167,0.930889685
ADM5,16.20951156,0.178126278,0.409012455,0.43550331,0.663197137,0.827742963
SHPRH,1044.422881,-0.127781743,0.124627686,-1.025307837,0.305217959,0.536111256
PSMC5,1934.477551,0.031915284,0.104234264,0.30618803,0.759461486,0.885508264
PLXND1,346.7372896,1.292463971,0.226178189,5.714361648,1.10E-08,2.19E-07
AMT,40.39489262,-0.19750386,0.597375787,-0.330619126,0.740932198,0.876187489
NANP,426.4753069,-0.064718571,0.157000551,-0.41221875,0.680179096,0.838134898
GALNTL6,5.563393641,0.811632608,0.955723108,0.849234052,0.395751069,0.626736249
EML3,371.594468,0.675323773,0.218107204,3.09629283,0.001959567,0.011895676
ZNF674,201.3491721,-0.129489434,0.183780187,-0.704588651,0.481066263,0.697467966
ZBTB47,381.4403341,0.670390957,0.119411139,5.614140875,1.98E-08,3.81E-07
RLF,2479.585544,0.029038714,0.138292176,0.209980888,0.83368259,0.924088647
C9orf40,231.0834669,0.631553742,0.241470224,2.615451846,0.008910949,0.041068931
NPHS1,5.15690368,-0.517804422,0.99428885,-0.520778667,0.602520966,0.786762043
BMS1P2-AGAP9,12.63938546,0.37313221,0.456331872,0.817677292,0.41354148,0.641660323
BMS1P4-AGAP5,24.98806344,-0.13514764,0.339991254,-0.397503284,0.690996365,0.845409819
SREBF2-AS1,8.715969872,0.370720528,0.695257466,0.533213301,0.593885935,0.780963147
SBNO1-AS1,25.35604579,-0.060942083,0.318094241,-0.191584995,0.848067297,0.930541757
SLC15A4,559.2833015,0.173213533,0.147625516,1.173330583,0.240663263,0.463480911
C9orf163,38.68745357,-0.26832745,0.273797416,-0.98002185,0.327075333,0.558757923
NCKAP5L,155.4411626,1.511265708,0.356054791,4.24447514,2.19E-05,0.000238467
LOC100996720,25.50543668,3.588818967,1.095232723,3.276763824,0.001050042,0.007019258
TRIP6,2236.15407,0.250634686,0.172679694,1.451442722,0.146656621,0.337204073
AGAP10P,43.14600531,-0.011442955,0.289046136,-0.03958868,0.968421052,0.987891298
PARGP1-AGAP4,34.09561568,0.014243982,0.334113283,0.042632194,0.965994732,0.98641705
RBX1,1266.976415,0.259707235,0.193860434,1.339660853,0.18035563,0.386406663
SYCP2,126.7851159,-0.156715999,0.275104137,-0.569660642,0.568907889,0.762723534
LOC105369199,3.050466656,3.473280054,1.497073887,2.320045847,0.020338397,0.07913474
LOC105369140,3.088793137,4.608958774,1.405908886,3.278277007,0.001044428,0.006990223
LOC105371215,46.62925344,0.638871815,0.371674298,1.718902325,0.085632159,0.232039666
DZIP1,362.022949,-0.35168737,0.110714611,-3.176521759,0.001490526,0.009415109
ZNF286B,345.5156358,-0.552977815,0.210214096,-2.630545838,0.008524787,0.039620832
CA5BP1,277.025174,-0.16283726,0.135061892,-1.205649184,0.227952786,0.447613424
CA5BP1-CA5B,67.3742156,-0.125215052,0.236182844,-0.530161505,0.595999958,0.781637738
MYOPARR,11.17611706,-0.347004416,1.28229879,-0.270611202,0.78669008,0.900772684
LOC105369209,5.465097874,3.329815178,1.41207848,2.358094982,0.018368992,0.073307324
LOC730268,513.9683096,-0.050013388,0.164900653,-0.303294057,0.761665775,0.886686537
OTUD1,107.7575274,-1.05385839,0.365868569,-2.880428874,0.003971345,0.021291361
LOC112267871,94.35186033,-1.014779925,0.3941199,-2.574800014,0.010029806,0.045019656
LOC101927245,27.20118353,0.993122598,0.474304615,2.093849747,0.036273367,0.123564338
LOC101927824,38.59883387,-0.453228452,0.594703324,-0.76210849,0.445995256,0.669884647
LOC102723534,103.4866778,-0.119546665,0.266159178,-0.449154773,0.65332001,0.821410096
SLC7A6OS,665.4904159,0.120108504,0.131650896,0.912325764,0.361597256,0.594433068
PHAX,1340.404355,0.020780648,0.172712993,0.120318959,0.904230486,0.956092637
LOC339260,38.58795401,-0.30297056,0.342764755,-0.883902314,0.376748948,0.60915614
ADAMTS9,19.28939677,-6.047016476,1.217858685,-4.965285832,6.86E-07,1.03E-05
TET1,1239.18557,-0.164243018,0.27801696,-0.590766184,0.554677096,0.753910227
ACTL8,11.05292179,3.22148371,1.071607669,3.006215618,0.002645214,0.015203075
MIS18BP1,733.8028686,0.389358312,0.171916093,2.264815964,0.023523975,0.088613233
FGD6,155.9286587,-0.596936067,0.240398053,-2.483115234,0.013023895,0.05558881
LOC101928764,9.435355883,-0.150744839,0.808152859,-0.186530107,0.852029071,0.932102537
LINC02809,39.31791576,0.405006872,0.366934441,1.103758131,0.269698072,0.496475287
SH3BGRL,1469.76059,-0.005059983,0.128788591,-0.039289066,0.968659924,0.987891298
LOC102724378,30.17773496,0.173939678,0.43358272,0.401168382,0.688296157,0.843580981
SEC24C,1905.553257,0.010244065,0.083579664,0.122566476,0.902450402,0.95533551
LOC105378577,3.39771653,0.251355599,1.097417741,0.229042769,0.818835674,0.916068858
LOC105371031,32.32980371,-0.937777149,0.468198387,-2.002948267,0.045182842,0.146224564
LOC107985184,4.853170643,-0.138197087,0.939094094,-0.14716,0.883005732,0.947355721
LOC107984341,9.120287764,0.987543017,0.718909402,1.373668246,0.169544699,0.370686875
SLC44A3-AS1,17.50675184,-0.147646176,0.470987828,-0.313481936,0.753914543,0.882638598
LOC112268124,27.60685364,0.106554934,0.303979762,0.350532987,0.725938738,0.86775355
LOC107985911,617.0647347,-0.146381519,0.203816691,-0.718201824,0.472632853,0.690758226
LOC107986163,26.92697828,-0.519672294,0.472739693,-1.099277894,0.271646872,0.498217895
LOC107986876,5.147011166,-0.693071803,0.7575093,-0.914935043,0.360225732,0.593359458
RPP38-DT,15.88531535,-0.209114199,0.544264133,-0.384214551,0.700819434,0.85081107
MIR1915HG,899.9609748,0.173046832,0.379666154,0.455786828,0.648543277,0.818034944
LINC02688,5.807534358,0.796011524,0.921555742,0.863769263,0.387714656,0.619457344
ZBTB44-DT,4.458328983,-0.912256066,0.990201855,-0.92128293,0.356902731,0.590592576
SIAE,86.06430657,-0.078736925,0.267318403,-0.2945436,0.768342552,0.889569095
C22orf46,395.6293964,0.021740676,0.210339026,0.103360165,0.917677127,0.964016203
GPAM,653.860741,-0.282401615,0.20225301,-1.396278925,0.162630518,0.360532934
FAM167A,105.9745312,-1.645940682,0.345149902,-4.768770533,1.85E-06,2.52E-05
KLC3,97.50188255,0.171511104,0.36351355,0.471814884,0.637058926,0.809394611
TAS2R43,91.14269714,0.047293448,0.28682257,0.164887471,0.869032554,0.940218391
TAS2R31,162.8409183,0.10409137,0.269893137,0.38567624,0.699736462,0.850017955
IFNE,16.06753741,0.927875026,1.029944645,0.900897957,0.367642578,0.60084299
TAS2R20,264.0951434,0.068486287,0.169206617,0.404749459,0.685661683,0.841767847
TAS2R50,46.75318655,0.106949061,0.354746335,0.301480383,0.763048207,0.887420283
TAS2R19,172.192304,-0.057187295,0.240090915,-0.238190166,0.811733604,0.913428413
TAS2R46,102.4924669,0.045483255,0.289094164,0.157330244,0.874984586,0.943160754
SNHG31,37.05763971,-0.887562909,0.466862155,-1.901124132,0.057285755,0.173846428
CYP26C1,4.001636107,0.00601986,0.998414004,0.006029423,0.995189246,0.998923031
RDH10,2110.017793,4.370682125,0.321895384,13.57795838,5.41E-42,1.57E-39
TMEM99,187.2904959,0.133405464,0.306374121,0.435433201,0.663248016,0.827742963
DOCK8-AS1,4.622308062,-1.540630771,1.047172834,-1.471228742,0.141229267,0.329106707
LINC02693,634.5262155,0.111918503,0.174333805,0.641978201,0.520887337,0.728413227
CTXN1,134.1329575,0.130784339,0.219675437,0.595352584,0.551607813,0.751522423
RETREG3,1366.8915,-0.348339703,0.203568946,-1.711163268,0.087050977,0.234990692
ZNF598,1259.564381,0.861849056,0.220107369,3.915584746,9.02E-05,0.000840678
NEK8,71.35177397,-0.225642657,0.223137282,-1.011227956,0.311907338,0.542762719
SNHG32,3624.940821,0.185270551,0.245669979,0.754144041,0.450762735,0.673582719
C6orf223,3.785296327,1.555223681,1.576756583,0.986343547,0.323964557,0.555742711
NOTUM,49.35918235,1.268649529,0.410763648,3.088514611,0.002011598,0.012140145
ANKK1,11.23361339,-1.349978923,1.293589146,-1.043591721,0.296674325,0.527382135
MIDN,432.2421547,-0.49638338,0.262967814,-1.887620285,0.059076945,0.177421641
GMCL1,516.6439426,0.010006652,0.164334527,0.060891965,0.951445249,0.979599121
FAM171A1,303.4576813,0.707229492,0.109120899,6.481155274,9.10E-11,2.44E-09
TFCP2L1,38.23174572,-7.590604892,1.120488068,-6.774373692,1.25E-11,3.78E-10
PANX1,723.8345285,0.003641737,0.145690034,0.02499647,0.980057779,0.992678096
JMJD7,68.97870305,-0.469901188,0.240100952,-1.957098396,0.050335901,0.158190337
CBY1,443.3252981,0.196456563,0.162549006,1.208598979,0.226816949,0.446338142
DLX6,77.28594171,0.037784921,0.28665217,0.131814531,0.895130993,0.952384782
KLLN,59.21007068,-0.49764694,0.3858324,-1.289800805,0.197119828,0.408381453
SMIM4,389.0372268,0.211662494,0.186551358,1.134607096,0.256539979,0.481483537
SEC61G,4915.670865,0.417384771,0.27431028,1.521579034,0.128114594,0.308472129
MATN1,15.62934136,-0.699627358,0.812613674,-0.860959371,0.38926042,0.620990262
PLA2G4D,3.656048261,0,1.839957804,0,1,1
HNRNPA1L2,1370.684634,-0.27743994,0.236636112,-1.172432802,0.241023336,0.463957985
PPP2CB,1194.481283,-0.115820645,0.121854974,-0.950479417,0.341868708,0.574640003
PPIAL4G,3.278303105,-0.642822947,1.095451782,-0.586810809,0.557330776,0.755642269
C7orf65,4.550643849,-5.455600414,1.344236246,-4.0585131,4.94E-05,0.000490241
KDM5A,1866.927903,-0.171901455,0.084358327,-2.037753242,0.041574617,0.137153829
WDR45B,2516.989791,-0.134743161,0.257970213,-0.522320615,0.601447118,0.786438492
HECTD1,4205.134979,-0.296406248,0.080801637,-3.66831982,0.00024415,0.002017441
NBEAL1,1058.541181,-0.468848884,0.314346086,-1.491505401,0.135828854,0.320151401
SPIRE2,282.19471,-0.027775868,0.155020777,-0.179175131,0.85780019,0.934825067
MBD5,183.8679275,-0.430083893,0.168878462,-2.546706598,0.010874482,0.048092288
CMC4,112.8458569,0.500549344,0.278215884,1.799140065,0.071996527,0.204793979
EID3,54.44336999,0.176826224,0.279732147,0.632126935,0.527303936,0.73365957
GLTPD2,4.619638471,-0.816720086,0.779188074,-1.048168104,0.294561163,0.524877064
C1QTNF12,12.12721468,0.270869316,0.490703516,0.552001987,0.580946992,0.772009848
ETV6,234.7380628,-0.005252816,0.179797758,-0.029215135,0.976693011,0.991336804
DEF6,472.8518446,1.083296585,0.11278001,9.605395344,7.59E-22,6.23E-20
P3H4,905.3233521,0.437545848,0.117652573,3.718965389,0.00020004,0.001698853
MXD4,953.2288317,-0.480639515,0.154230465,-3.116372084,0.001830911,0.011217725
WTIP,693.8839769,-0.819079196,0.180911572,-4.527511343,5.97E-06,7.37E-05
LRRC58,4720.211713,-0.016590081,0.113173266,-0.146590102,0.883455567,0.947440609
TMEM223,530.7549849,0.141648929,0.275063455,0.514968188,0.60657525,0.78917848
ZNF98,36.80975352,0.499774552,0.321134709,1.55627697,0.119642245,0.293691575
SLC45A1,503.7978791,0.03561226,0.385763617,0.092316274,0.926446759,0.967999365
ZNF648,112.210467,0.973482387,0.357265651,2.724813829,0.006433775,0.031600684
FHOD1,505.1810807,-0.2675159,0.169981148,-1.573797465,0.11553428,0.286718035
TRERF1,526.1195501,0.139082955,0.147021119,0.946006641,0.344145199,0.57723922
LOC100289561,11.19395379,-0.387029621,0.679435349,-0.569634214,0.568925818,0.762723534
FBXO6,6.678487604,-0.740034646,0.930654462,-0.795176595,0.426510784,0.652083037
TMEM236,2.95150346,-0.947000982,1.753111129,-0.540183087,0.589070775,0.777910581
XKRX,7.838425112,1.189214488,0.802196382,1.482448083,0.138221108,0.324032964
GAGE10,6.691187632,-3.832180947,1.334240556,-2.872181428,0.004076489,0.021763517
TMEM184A,1266.79511,3.522141627,0.274663944,12.8234583,1.21E-37,2.86E-35
OTULINL,65.4812226,1.238211466,0.468393753,2.643526858,0.008204726,0.03844928
WBP1L,526.4498673,-0.486191215,0.161084834,-3.018230848,0.002542551,0.014699138
MEX3A,171.3574904,-0.473677155,0.235998153,-2.007122301,0.044736642,0.145121731
TMEM232,5.829032211,-1.335049476,0.924082281,-1.44473009,0.148533715,0.339629
ANKRA2,200.8711312,-0.223618437,0.277338176,-0.806302402,0.420068506,0.646479026
FRY,80.28215743,-0.034330398,0.381900859,-0.089893483,0.92837186,0.968965397
MRPS10,817.333182,-0.193308703,0.108774405,-1.777152478,0.075543156,0.212083317
CEMP1,10.71070213,-1.150846982,0.979342645,-1.175121892,0.239945953,0.462476926
SLC10A5,35.14872217,0.616522013,0.336844647,1.830285915,0.067207197,0.19486194
CENPJ,596.6644781,-0.143857965,0.121019927,-1.188713041,0.234552607,0.456053262
UQCRHL,496.3570082,0.065512755,0.145257339,0.451011672,0.651981136,0.820603922
SLC26A4,6.546675992,0.537747418,1.076129849,0.499704955,0.617282843,0.796833229
C5orf49,23.76288446,-0.154820178,0.394977544,-0.391972101,0.695078828,0.847204256
C2orf73,7.244433162,-1.125412736,0.975859312,-1.153253059,0.248806531,0.472443532
RAD18,414.3560258,-0.10060597,0.114144395,-0.881392112,0.378105626,0.610632452
ATAD3C,97.67019949,-0.098758152,0.252011034,-0.39188027,0.695146681,0.847224443
AQP1,11.0487382,1.659247454,0.902101813,1.839312847,0.065869185,0.191790444
PSAPL1,12.86907844,2.724145802,0.704185105,3.868508129,0.000109503,0.001000429
QSER1,2064.435181,-0.526355861,0.346707929,-1.518153515,0.128975703,0.310115377
