gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SCN11A,4.090141714,-2.151467464,0.914293068,-2.353148611,0.018615193,0.075179891
KLF6,1962.79116,0.884972779,0.148132992,5.97417743,2.31E-09,4.95E-08
EEF1A1,210642.1429,-0.558259,0.182132808,-3.065120487,0.002175823,0.012918853
ENO2,2745.909759,0.148411619,0.559104998,0.265444987,0.790666684,0.901334
GNB3,65.16756908,0.12365175,0.317041355,0.39001773,0.696523436,0.848168445
UBA3,1401.427675,-0.305705271,0.142769665,-2.141248086,0.032254037,0.11425524
LINC01089,82.10327321,-0.962434287,0.306861797,-3.136377014,0.001710492,0.010479933
GSEC,8.399849628,0.393593777,0.655006464,0.600900599,0.547906194,0.748392832
TNNT3,8.749384205,2.669088399,1.548703464,1.723434125,0.084810048,0.23070007
REEP2,635.2234572,0.558796461,0.114590461,4.876465785,1.08E-06,1.49E-05
DOCK1,2164.649585,0.09457785,0.168852667,0.560120561,0.575397207,0.768716521
NFE2L3,297.1044059,-0.055515881,0.30000679,-0.185048748,0.853190801,0.931419618
GTF2IRD2,448.2135008,1.031169346,0.227369595,4.535212128,5.75E-06,6.88E-05
RIMS4,233.8745285,0.756895975,0.252143617,3.001844676,0.002683491,0.015401632
SULT4A1,193.0646656,0.362860438,0.195710641,1.854065959,0.063729724,0.188080683
CHAF1B,429.7485729,-0.030235178,0.176389662,-0.171411281,0.863900385,0.936284139
POU2F3,147.907913,2.209726184,0.281388411,7.852939552,4.06E-15,1.79E-13
GGNBP2,2620.866927,0.00745351,0.087342778,0.08533631,0.931994025,0.970722132
NBAS,2135.829342,-0.143589577,0.260894869,-0.550373327,0.582063339,0.774058842
TIMM13,954.8601502,0.228048741,0.197372911,1.15542067,0.247918201,0.47138281
LOC399975,122.557589,-0.773205799,0.281952595,-2.742325533,0.006100585,0.030306605
IGFALS,3.058889236,1.361776351,1.146097409,1.188185524,0.234760325,0.456203555
PYGB,1254.642417,0.124014998,0.085902476,1.443671988,0.148831265,0.339198791
HERC5,138.435926,0.502658591,0.455347085,1.103902074,0.269635619,0.496970688
CACNB2,16.18633408,-1.203557802,0.403201632,-2.985002306,0.002835762,0.016117722
RBPJ,3267.657726,-0.239260499,0.17638795,-1.35644469,0.174957722,0.376835527
ENOSF1,872.1589314,-0.167223116,0.212796807,-0.785834703,0.431964333,0.653971433
ELF2,697.7170469,-0.101877843,0.159972545,-0.636845797,0.524225292,0.731252473
TRIM41,1061.453362,-0.366976615,0.191293173,-1.918398917,0.055060448,0.169333175
IFT74,387.7051262,-0.19092519,0.174361768,-1.094994579,0.273519011,0.500935223
LINC00167,11.69730453,-0.991838967,0.508606612,-1.950110248,0.05116298,0.160697871
PSMG4,449.5661055,0.077519944,0.131320189,0.590312461,0.554981187,0.753426169
C2orf42,215.1095367,0.061983228,0.160392821,0.386446395,0.699166095,0.849405049
PALLD,890.6698,-0.007671088,0.338114361,-0.022687849,0.981899268,0.994635638
MMUT,444.7662515,0.139223541,0.109333503,1.273384077,0.202881785,0.415266582
NUP160,2103.21108,-0.133313986,0.156791973,-0.850260272,0.395180399,0.622460482
WWC3,459.0277242,0.338843143,0.137285792,2.46815886,0.013581003,0.058615914
GALNT14,574.3842236,0.49519716,0.162565287,3.046143297,0.002317973,0.013616032
COL21A1,6.388865247,-3.984808364,1.137796533,-3.502215246,0.000461407,0.003442419
CDH23,5.487410871,-0.690185081,0.763629078,-0.903822419,0.366089572,0.594274102
CHEK1,469.4394479,-0.491410222,0.146854022,-3.346249676,0.000819126,0.005642337
MIR4697HG,7.983844861,-0.929763248,0.833080634,-1.116054329,0.26439888,0.49076758
HSPA8,52378.54949,-0.180432582,0.164137528,-1.099276838,0.271647332,0.498951477
POTEF,1534.284939,-0.530581665,0.189275785,-2.803219993,0.005059514,0.026043334
SCN4B,38.73847601,-0.681797856,0.505593948,-1.348508738,0.177494812,0.380415116
PPP1R42,6.307883563,-0.014412041,0.659035688,-0.021868377,0.98255295,0.994900364
ANTKMT,493.9567234,-0.163505384,0.176434386,-0.926720622,0.354071607,0.583746363
MRPL27,813.0242453,0.158827007,0.180303247,0.880888223,0.378378322,0.606021563
CCDC28B,214.9708234,0.366678216,0.187274406,1.957972916,0.050233191,0.158773794
ILRUN,1049.545205,0.204147428,0.113912708,1.792139183,0.073110674,0.207855785
FHAD1,11.95179303,0.795193184,0.608784567,1.306198001,0.191485232,0.399161164
PRPF3,1882.273727,-0.020555928,0.192057187,-0.107030246,0.914764985,0.961997072
SYNGR1,77.48302781,0.378604798,0.309565899,1.223018425,0.221322737,0.440299768
PCDH11Y,5.617050092,-0.105891728,0.96181143,-0.110096142,0.912333128,0.961030457
RFXANK,659.4188997,0.098621479,0.16692553,0.590811237,0.554646905,0.753248211
ADAM11,279.0640351,0.286208285,0.207143632,1.381690005,0.167066905,0.364883132
FAHD1,862.0304412,-0.066672849,0.247990086,-0.26885288,0.788042899,0.900733792
EIF5A2,651.714924,-0.079437352,0.160776928,-0.494084275,0.621246663,0.800639483
CDC26,438.0758611,0.189526417,0.194583821,0.974009124,0.330052009,0.56002045
CHMP1B,1007.977939,-0.126673886,0.165675522,-0.764590231,0.444515588,0.665517806
GOPC,1063.767864,-0.135833395,0.119871233,-1.133160902,0.25714669,0.482018727
ILVBL,712.425958,0.516504754,0.114795507,4.499346423,6.82E-06,7.97E-05
RPA1,1791.403983,0.064057946,0.133758388,0.478907882,0.632004164,0.807381653
CBX5,6426.365811,-0.456828999,0.164730891,-2.773183564,0.00555108,0.028135237
PCDHA10,15.67141013,-0.532338743,0.486184038,-1.09493258,0.273546174,0.500935223
CHMP6,240.4043947,0.173956806,0.145295657,1.19726088,0.231204887,0.451957672
NIT2,1362.700713,0.074368989,0.18713806,0.397401732,0.691071239,0.844539311
CMPK2,56.3734005,0.447632662,0.235172063,1.903426184,0.056984957,0.173795702
TAS2R30,155.5254772,0.162791928,0.238385794,0.68289274,0.494674622,0.708246113
BCL3,185.3145219,0.653368285,0.257480653,2.537543223,0.011163358,0.050066889
PRELID2,655.7216465,0.367405881,0.27135195,1.353982826,0.175741857,0.377894078
AKR1C2,12.25854735,-0.874465572,0.463738486,-1.885686865,0.059337164,0.178595349
PARP3,863.8967829,0.091316516,0.342068148,0.266954162,0.789504454,0.900935031
SLC35D2,293.756732,-0.108223713,0.117229929,-0.923174771,0.355916134,0.585218426
PIGT,898.4361216,0.806203994,0.110685282,7.28375066,3.25E-13,1.14E-11
TRMT6,752.9685243,0.635873755,0.147254387,4.318199052,1.57E-05,0.000170387
ITGA6,838.3634142,-0.756444414,0.183440254,-4.123655521,3.73E-05,0.000370841
MFSD5,456.9202006,-0.065158729,0.293095272,-0.222312453,0.824070658,0.917003445
PAFAH1B3,1120.089038,0.301942165,0.128897355,2.342500866,0.01915499,0.076852591
TLN2,249.3788946,-0.036903492,0.190616473,-0.193600746,0.846488514,0.928316111
TYMS,1207.893023,-0.262174222,0.211653238,-1.238696958,0.215457746,0.433381763
GH2,2.752621857,0.963321811,1.121365545,0.859061361,0.390306664,0.617900378
LRP6,1620.633998,-0.106910235,0.102313588,-1.044927043,0.29605669,0.524931774
SELENOS,492.5932817,0.034258503,0.255368429,0.134153243,0.893281398,0.95179388
BBS10,493.3927036,-0.076851361,0.114651087,-0.670306432,0.502662468,0.714060855
NARS2,253.4618779,-0.145979428,0.15588641,-0.936447429,0.349042868,0.579038876
SUV39H2,636.9704735,-0.184419231,0.132709023,-1.389651029,0.164634872,0.361894487
RDH5,32.4618226,1.232959941,0.418799228,2.944035846,0.003239625,0.018005425
ADCK1,67.85689452,0.122234111,0.223287125,0.547430181,0.584083225,0.775366609
ZNF256,329.2964337,-0.122414012,0.254795218,-0.480440774,0.630914007,0.806989882
CHST4,12.8476377,5.45250118,0.934041702,5.837535057,5.30E-09,1.06E-07
LPCAT3,397.4766702,0.592224475,0.215670472,2.745969206,0.006033243,0.030089705
FARP1,171.3009229,-0.235990026,0.211208208,-1.117333597,0.263851716,0.490035835
USP38,1590.628251,-0.100831986,0.133170633,-0.757163822,0.448951722,0.669596799
ZNF529,609.0075197,-0.359268477,0.109441522,-3.282743796,0.001028021,0.006849876
SGCB,896.2938875,-0.119379376,0.124547373,-0.958505768,0.337807784,0.568354312
WASH8P,1789.833683,0.216451112,0.111893562,1.934437588,0.053059349,0.164836246
LARP6,395.3257269,-0.437880493,0.14364585,-3.048333763,0.002301142,0.01354124
C5orf22,656.8184498,-0.332589641,0.137698028,-2.415355145,0.015719874,0.065753577
VSTM4,76.33056092,0.221992399,0.384793729,0.576912726,0.563998413,0.759956299
CCDC77,217.1316609,-0.289768208,0.157066689,-1.844873725,0.06505591,0.190678939
SLC52A3,56.28544365,2.275624727,0.478898723,4.751787007,2.02E-06,2.62E-05
SPRED1,1678.151556,-0.194588252,0.177630151,-1.095468591,0.273311399,0.500782882
LINC01060,92.1379651,0.139467173,0.296357815,0.470603999,0.637923551,0.811024732
D2HGDH,258.5317748,-0.003599155,0.36841843,-0.009769205,0.992205426,0.997944909
PTDSS1,2589.928805,0.275859728,0.185833949,1.484442052,0.137691686,0.322243024
C9orf139,9.147857567,2.85490612,1.391531855,2.051628289,0.040205801,0.134573337
MPST,407.6451321,0.477009867,0.105392194,4.526045502,6.01E-06,7.13E-05
COLGALT1,1996.165814,0.235741845,0.120799895,1.951507043,0.050996759,0.160419819
AMMECR1L,991.1552487,-0.553155436,0.147188805,-3.758135255,0.000171184,0.001442665
POLR2K,791.3581862,0.071282819,0.185165146,0.384968881,0.700260472,0.850004389
SCAF1,633.1237136,-0.270257761,0.122368866,-2.208550024,0.027205955,0.099908395
MTMR4,1451.06853,-0.051055104,0.149255923,-0.342064175,0.732302597,0.869726243
ZSWIM5,205.7552863,-0.544303488,0.293494101,-1.85456364,0.063658564,0.187927491
CAPG,3782.576624,3.891114533,0.31460384,12.36829955,3.88E-35,7.72E-33
HNF4A,3.972548122,4.243715712,1.205448286,3.520446097,0.000430822,0.003243533
TMEM263,1940.582044,0.109074636,0.112641734,0.968332359,0.332878409,0.563138628
ZNF331,569.043966,-0.386810373,0.136619024,-2.831306801,0.004635823,0.024176343
PEX5,893.1946446,0.046612708,0.112098804,0.415818065,0.677543139,0.836384244
ACTR8,933.2537735,-0.191164984,0.093242003,-2.050202453,0.040344679,0.134874196
FBXL13,32.58842347,-0.199166087,0.357705772,-0.556787457,0.577672654,0.770696786
CD47,701.3539163,-0.425489704,0.170789563,-2.491309754,0.012727311,0.055572223
MBD4,824.8710629,-0.228902123,0.099266475,-2.305935857,0.021114217,0.082855782
RPS6KA4,1717.217262,0.158851233,0.119543863,1.32881128,0.18391024,0.389066257
FGF22,3.866577795,2.972981405,1.267168473,2.346161121,0.018967906,0.076287283
NUDT4,1408.41964,-0.217538486,0.2629943,-0.827160457,0.408146121,0.633981345
NR6A1,226.4640818,0.742308834,0.232092181,3.198336245,0.00138223,0.008794945
ST13,6657.739654,0.167890417,0.079863615,2.102214079,0.035534527,0.122666524
PCOTH,13.51182519,0.161517072,0.569918845,0.283403635,0.776867442,0.894548373
GRIN2C,54.43222212,-0.673515993,0.359881707,-1.871492716,0.061276819,0.182933397
TUBA4A,10.27412586,0.825115836,0.980153959,0.841822683,0.399887213,0.626692313
KLF13,1694.804352,3.080836262,0.173960021,17.71002466,3.51E-70,2.32E-67
USP46,940.3253533,-0.204059879,0.140665221,-1.450677561,0.146869667,0.336538545
ANAPC4,1025.77349,-0.050096462,0.133489558,-0.375283751,0.707449449,0.854589001
ITFG2-AS1,15.28228611,0.45346857,0.403347316,1.124263265,0.260901358,0.486116253
CCL5,3.666917619,-1.091085363,1.089924939,-1.001064682,0.316795538,0.546806976
EIF1AD,1155.482854,0.135041718,0.104244916,1.29542737,0.195172841,0.404300304
NFE2L1,4800.337719,-0.154429201,0.103623468,-1.49029176,0.136147538,0.319760467
PPP2R5D,1186.157732,-0.230923971,0.106116858,-2.176128993,0.029545617,0.106325598
TKFC,453.7649574,0.319793694,0.195076354,1.639325771,0.101145432,0.260937027
MYNN,875.5271271,-0.378534612,0.098344584,-3.849064125,0.00011857,0.001043441
GSK3A,513.8414915,-0.158415319,0.118968592,-1.331572616,0.183000668,0.387787689
LOC100128253,9.356087811,-0.194721277,0.576867479,-0.33754941,0.735702772,0.871643408
AR,235.3272397,3.894868106,0.434489562,8.964238602,3.12E-19,2.05E-17
RYR2,36.81315524,-1.324156319,0.456798265,-2.898777029,0.003746212,0.020361938
PIN4,330.5772076,-0.366744666,0.208517669,-1.758818175,0.078608397,0.219063054
C12orf4,514.762341,0.125298683,0.152104606,0.823766529,0.410072229,0.635717793
YBEY,247.0998022,-0.052632053,0.12976685,-0.405589354,0.685044352,0.840759672
KIF3A,794.9832395,-0.342656551,0.124228158,-2.758284077,0.005810568,0.029244046
MOB1A,4140.721966,-0.129456913,0.133368286,-0.970672388,0.331711446,0.562027866
GRIK4,8.773525358,-0.302910707,0.692352787,-0.437509189,0.661742113,0.826416467
CD27-AS1,232.8986582,-0.224144055,0.138308076,-1.620614371,0.105100368,0.267702063
IST1,3837.046903,-0.112274035,0.155417818,-0.722401304,0.470047786,0.68874739
MLXIPL,75.02698539,1.357016065,0.347562576,3.904379116,9.45E-05,0.000855491
GINS1,932.5399467,0.029782212,0.13152067,0.226445105,0.82085525,0.9148809
ID4,1332.099875,3.183127839,0.646028541,4.927224783,8.34E-07,1.18E-05
SCARNA10,5600.452398,0.084593595,0.233166621,0.362803195,0.716751905,0.859880574
HMGA2,4184.957537,-0.523083983,0.140231456,-3.730147275,0.000191368,0.00158845
C11orf68,965.1628571,-0.605905308,0.133504138,-4.538475874,5.67E-06,6.78E-05
EEF1AKMT1,174.0093241,-0.082386886,0.172288723,-0.478190823,0.632514394,0.807645183
LOC730098,62.47105212,-0.049272133,0.26021237,-0.189353538,0.849815737,0.930066106
COX7A2L,1144.956026,-0.160240838,0.134761557,-1.189069356,0.234412376,0.455895918
TEP1,730.5676261,0.176272817,0.168169396,1.048186058,0.294552893,0.523501687
KIF5A,279.349764,-0.288978775,0.268076893,-1.077969726,0.281047267,0.508248167
SCARNA11,3.992546938,-0.971978053,0.982357615,-0.98943403,0.322450832,0.552514818
ABCB7,592.0024162,-0.143965607,0.161879078,-0.88934042,0.373820155,0.601828588
DHRS3,3367.570349,0.230148588,0.26011801,0.884785286,0.376272447,0.604069227
TBRG4,1545.72498,0.38721439,0.080254025,4.824859406,1.40E-06,1.88E-05
MAGI1,293.9439337,-0.284812357,0.187703126,-1.517355423,0.129176972,0.308357982
KIF15,919.9494327,-0.411619707,0.118129468,-3.484479481,0.000493095,0.003634515
FKBP2,8.721808652,0.514835279,1.121118912,0.459215587,0.646079358,0.816646682
ETV4,285.7183183,0.251204105,0.276910404,0.907167449,0.364318255,0.592537311
MUCL3,4.067767468,-2.422087488,1.949984466,-1.242106042,0.21419744,0.431477232
PPM1A,1261.433158,-0.244234257,0.140171366,-1.742397639,0.081438889,0.224613051
SUOX,535.3940673,0.410283559,0.22223011,1.846210484,0.064861649,0.19029924
ADAMTS10,63.95231341,1.615753311,0.382726229,4.221694745,2.42E-05,0.000251738
GPD2,2099.736997,-0.178063566,0.111875397,-1.591623993,0.111469216,0.278482247
DGCR5,357.8444285,0.059635548,0.140691209,0.423875437,0.671656659,0.832589092
KCNQ1OT1,8145.707062,0.698920406,0.269417484,2.594190981,0.00948138,0.043673575
PPRC1,1151.638338,0.067203788,0.174088233,0.386032915,0.699472292,0.849425328
RPL13P5,92.50134548,0.187539478,0.176280995,1.063866683,0.287389098,0.515472936
DSTNP2,153.5484776,-0.107578656,0.160677133,-0.669533083,0.503155485,0.714689337
MRPL45,1529.140307,0.123704459,0.106601389,1.160439464,0.245869927,0.469196104
ZNF397,359.6142859,-0.233547783,0.146740491,-1.59157013,0.111481326,0.278482247
RPF1,876.7085884,-0.175864796,0.102179044,-1.721143487,0.08522479,0.231436753
C12orf57,2223.633142,-0.402513701,0.141880976,-2.836981474,0.004554225,0.023805916
MIR200CHG,95.95344221,-0.104950217,0.242955713,-0.431972624,0.66576131,0.829128438
SCARNA12,2057.226943,0.362852363,0.213938664,1.696057909,0.089874914,0.240530432
DFFB,143.1442885,0.376740274,0.21822214,1.726407199,0.084274182,0.229596063
DIABLO,938.3665743,0.021888072,0.124542125,0.175748343,0.860491654,0.934521789
CHST7,231.9142441,-0.633864767,0.165761579,-3.823954699,0.000131328,0.001140524
SEC22C,1562.757481,0.170071526,0.143716276,1.183383888,0.23665704,0.458653172
C1RL-AS1,141.7664841,0.296050993,0.22163243,1.335774705,0.181622923,0.385808176
MFSD6,324.3540911,-0.714686107,0.220121573,-3.246779024,0.00116719,0.007638526
METTL1,292.9873212,-0.089447826,0.204337974,-0.43774451,0.6615715,0.826364038
ZFAND1,1004.441881,0.017775152,0.245805006,0.072314037,0.942351994,0.976023113
C1orf115,417.425339,-0.174399296,0.217849091,-0.800550946,0.423391659,0.647014841
ZNF668,342.9741541,-0.149225913,0.195745867,-0.762345153,0.445854032,0.666568221
MECR,257.1252949,-0.206052351,0.11633969,-1.771126875,0.076539606,0.214940702
ZNF436,598.5291619,-0.30621391,0.176594956,-1.733990126,0.082919835,0.227368831
TSC2,891.0554413,0.129261537,0.199224555,0.648823321,0.516452582,0.725434231
BBS4,332.275536,-0.523197098,0.187061543,-2.796924957,0.005159151,0.026424454
FBXO28,1557.445556,-0.38247976,0.121909578,-3.137405327,0.001704503,0.010450996
ZNF18,229.3970678,0.12037251,0.280089717,0.429764119,0.667367236,0.829697194
NUDT19,411.8266792,-0.262412706,0.13905529,-1.887110564,0.059145456,0.17827822
ZFPM1,148.1345232,-0.077075583,0.239796461,-0.321420853,0.747891483,0.879850211
MRPS16,1971.676034,0.003141613,0.123694931,0.025398078,0.979737444,0.993937876
HDDC2,339.2030188,0.154612382,0.134364348,1.150694992,0.249857738,0.473622918
ZXDB,675.7127873,-0.52846841,0.102976796,-5.131917405,2.87E-07,4.44E-06
ZXDA,413.1823929,-0.634712243,0.11280691,-5.626536896,1.84E-08,3.41E-07
COL20A1,41.56203222,0.877072025,0.670672481,1.307750131,0.190958074,0.398514904
CCDC50,4958.271219,-0.21955587,0.11126236,-1.973316669,0.048459495,0.154747578
KCNS3,17.37168269,-4.275471704,0.867036196,-4.931134045,8.18E-07,1.16E-05
RHOQ,1308.601572,0.380401816,0.28259429,1.34610581,0.178268395,0.381217367
CLIC4,2907.33875,0.465214182,0.285889288,1.627252934,0.10368339,0.265320252
CHMP2B,863.7995993,-0.002008831,0.163020111,-0.012322598,0.990168238,0.997414256
SPCS1,1261.434418,0.197811866,0.191855627,1.031045423,0.30251952,0.531710728
NECAP1,746.4781026,-0.392332731,0.139503585,-2.812348741,0.004918115,0.025442349
SPAAR,199.9562856,-0.655691935,0.186093207,-3.523459813,0.000425952,0.003212726
FAM66C,139.1514201,0.345920379,0.197907408,1.747889999,0.080483077,0.222720634
SAP130,489.7023678,-0.349015617,0.197102031,-1.770735774,0.076604651,0.215050241
ABCB6,1896.621333,-0.151437989,0.251408578,-0.602358085,0.546935804,0.747995166
FAM86FP,105.9471685,0.493633578,0.186538921,2.64627658,0.008138325,0.038645488
LINC02449,5.667439109,-1.766706562,0.905754463,-1.950535862,0.051112283,0.16063027
LINC00937,4.700990851,-0.506445132,1.084904331,-0.466810867,0.6406352,0.812781299
MVP,1012.354438,0.777744848,0.172984769,4.496030791,6.92E-06,8.08E-05
CLCN2,509.7355234,0.109421587,0.162886379,0.671766344,0.501732458,0.713527054
EMG1,1486.517799,0.081605174,0.180100042,0.453110244,0.650469359,0.819573878
ABCC5,727.4458597,-0.265572503,0.148799505,-1.784767379,0.074299057,0.210581986
TAF7L,14.0482338,-0.000537898,0.394971637,-0.001361866,0.998913389,1
CEP250,1861.677249,0.352388006,0.467804821,0.753279981,0.451281686,0.671495441
RCBTB2,177.3899874,-0.391921202,0.257469742,-1.522202959,0.127958234,0.306736498
SPATA1,4.899391058,-0.202134503,0.804088385,-0.251383438,0.801517671,0.906459195
LOC642846,484.0591653,-0.368679838,0.170851581,-2.157895385,0.030935966,0.110560637
LINC02367,5.920380866,0.63898631,0.974782165,0.65551703,0.512134926,0.722350329
LOC728715,28.52152682,0.624230093,0.350131668,1.782843855,0.074611725,0.211178284
DDX12P,697.1601793,-0.202645279,0.211273215,-0.959162189,0.337477045,0.568183247
OVOS,63.50777284,0.682083276,0.328481489,2.076474011,0.037850132,0.128537929
ACSL6,20.854997,-1.446619413,0.875933227,-1.65151791,0.098632867,0.25689336
LOC374443,105.9730697,0.197074452,0.252594859,0.780199776,0.435273294,0.656966765
ST6GALNAC6,586.7842377,0.692050156,0.116963206,5.916819312,3.28E-09,6.84E-08
MTFMT,468.6799326,-0.026730208,0.155027572,-0.172422282,0.863105556,0.935840374
EIF3D,3757.248618,0.129759549,0.148276621,0.875118061,0.381509671,0.608713326
PELI2,4.699356356,1.912844967,1.659075636,1.152958265,0.248927515,0.472456015
CECR2,54.88612173,0.029012718,0.382587429,0.075832909,0.939552034,0.974812093
RAB34,3212.027449,0.257512247,0.087338416,2.94844193,0.003193801,0.017816687
ELP3,805.3639464,-0.08526448,0.102549627,-0.831446028,0.405721706,0.63152197
MIR99B,5.646494228,0.493873813,0.903627942,0.546545531,0.584690999,0.77574715
MIR301A,11.41485538,-0.364762473,0.587426824,-0.620949637,0.53463276,0.739558156
DHX40,2158.777659,-0.565301919,0.169736556,-3.330466534,0.000867006,0.005908087
LOC101928100,23.23721035,1.093507024,0.476384755,2.295428247,0.021708594,0.084591309
