"XIST_group","RNAss","sample_type"
"High XIST",0.3915283,"Primary Tumor"
"High XIST",0.2779275,"Primary Tumor"
"Low XIST",0.2123167,"Primary Tumor"
"Low XIST",0.232043,"Primary Tumor"
"High XIST",0.2139414,"Primary Tumor"
"Low XIST",0.2710191,"Primary Tumor"
"Low XIST",0.2703785,"Primary Tumor"
"Low XIST",0.5409084,"Primary Tumor"
"Low XIST",0.3126893,"Primary Tumor"
"Low XIST",0.2929667,"Primary Tumor"
"Low XIST",0.5217067,"Primary Tumor"
"Low XIST",0.2765175,"Primary Tumor"
"High XIST",0.3922617,"Primary Tumor"
"Low XIST",0.4101381,"Primary Tumor"
"High XIST",0.155468,"Primary Tumor"
"Low XIST",0.2978316,"Primary Tumor"
"High XIST",0.1565245,"Primary Tumor"
"High XIST",0.5356952,"Primary Tumor"
"High XIST",0.1405152,"Primary Tumor"
"Low XIST",0.4325517,"Primary Tumor"
"Low XIST",0.4837679,"Primary Tumor"
"Low XIST",0.5188978,"Primary Tumor"
"Low XIST",0.4519332,"Primary Tumor"
"Low XIST",0.4107357,"Primary Tumor"
"Low XIST",0.4228212,"Primary Tumor"
"Low XIST",0.5216732,"Primary Tumor"
"Low XIST",0.4188768,"Primary Tumor"
"Low XIST",0.6172559,"Primary Tumor"
"Low XIST",0.4571408,"Primary Tumor"
"Low XIST",0.4324525,"Primary Tumor"
"Low XIST",0.2665808,"Primary Tumor"
"Low XIST",0.355349,"Primary Tumor"
"Low XIST",0.5205154,"Primary Tumor"
"Low XIST",0.4498486,"Primary Tumor"
"Low XIST",0.4721367,"Primary Tumor"
"Low XIST",0.3423587,"Primary Tumor"
"Low XIST",0.474169,"Primary Tumor"
"High XIST",0.4347069,"Primary Tumor"
"Low XIST",0.4129881,"Primary Tumor"
"Low XIST",0.4014507,"Primary Tumor"
"High XIST",0.3956221,"Primary Tumor"
"Low XIST",0.4586175,"Primary Tumor"
"Low XIST",0.2557425,"Primary Tumor"
"Low XIST",0.4746582,"Primary Tumor"
"Low XIST",0.5481921,"Primary Tumor"
"Low XIST",0.4487783,"Primary Tumor"
"Low XIST",0.4799438,"Primary Tumor"
"Low XIST",0.1901415,"Primary Tumor"
"Low XIST",0.2899152,"Primary Tumor"
"Low XIST",0.469656,"Primary Tumor"
"High XIST",0.3097348,"Primary Tumor"
"Low XIST",0.3797269,"Primary Tumor"
"Low XIST",0.3471112,"Primary Tumor"
"Low XIST",0.4798095,"Primary Tumor"
"High XIST",0.2819721,"Primary Tumor"
"High XIST",0.4418443,"Primary Tumor"
"Low XIST",0.4424874,"Primary Tumor"
"High XIST",0.3846434,"Primary Tumor"
"Low XIST",0.4718924,"Primary Tumor"
"Low XIST",0.5655597,"Primary Tumor"
"High XIST",0.4247886,"Primary Tumor"
"Low XIST",0.4441248,"Primary Tumor"
"Low XIST",0.5834612,"Primary Tumor"
"Low XIST",0.339707,"Primary Tumor"
"High XIST",0.496045,"Primary Tumor"
"Low XIST",0.4863034,"Primary Tumor"
"High XIST",0.3484366,"Primary Tumor"
"Low XIST",0.3509153,"Primary Tumor"
"Low XIST",0.3012292,"Primary Tumor"
"Low XIST",0.3311906,"Primary Tumor"
"Low XIST",0.2075498,"Primary Tumor"
"Low XIST",0.2896735,"Primary Tumor"
"Low XIST",0.2903707,"Primary Tumor"
"Low XIST",0.2611737,"Primary Tumor"
"Low XIST",0.3836676,"Primary Tumor"
"Low XIST",0.3147427,"Primary Tumor"
"Low XIST",0.4114282,"Primary Tumor"
"High XIST",0.2080822,"Primary Tumor"
"Low XIST",0.2231909,"Primary Tumor"
"Low XIST",0.3723545,"Primary Tumor"
"Low XIST",0.2434013,"Primary Tumor"
"Low XIST",0.3524282,"Primary Tumor"
"Low XIST",0.298998,"Primary Tumor"
"High XIST",0.2679782,"Primary Tumor"
"Low XIST",0.374755,"Primary Tumor"
"High XIST",0.2833271,"Primary Tumor"
"Low XIST",0.2553551,"Primary Tumor"
"Low XIST",0.3782823,"Primary Tumor"
"High XIST",0.3515449,"Primary Tumor"
"High XIST",0.1867485,"Primary Tumor"
"High XIST",0.4272065,"Primary Tumor"
"Low XIST",0.3606439,"Primary Tumor"
"High XIST",0.3211933,"Primary Tumor"
"Low XIST",0.3832946,"Primary Tumor"
"Low XIST",0.3205229,"Primary Tumor"
"High XIST",0.3149131,"Primary Tumor"
"High XIST",0.3268196,"Primary Tumor"
"High XIST",0.4140931,"Primary Tumor"
"Low XIST",0.3116444,"Primary Tumor"
"High XIST",0.4333481,"Primary Tumor"
"Low XIST",0.2844899,"Primary Tumor"
"Low XIST",0.4749377,"Primary Tumor"
"Low XIST",0.2583996,"Primary Tumor"
"Low XIST",0.41957,"Primary Tumor"
"Low XIST",0.3920608,"Primary Tumor"
"Low XIST",0.392326,"Primary Tumor"
"Low XIST",0.31136,"Primary Tumor"
"Low XIST",0.2966187,"Primary Tumor"
"High XIST",0.4026293,"Primary Tumor"
"High XIST",0.3315417,"Primary Tumor"
"High XIST",0.3298938,"Primary Tumor"
"Low XIST",0.5225168,"Primary Tumor"
"High XIST",0.2563383,"Primary Tumor"
"High XIST",0.1463276,"Primary Tumor"
"High XIST",0.2535294,"Primary Tumor"
"Low XIST",0.3204655,"Primary Tumor"
"High XIST",0.269014,"Primary Tumor"
"Low XIST",0.2189479,"Primary Tumor"
"Low XIST",0.39071,"Primary Tumor"
"High XIST",0.2986795,"Primary Tumor"
"Low XIST",0.4821235,"Primary Tumor"
"Low XIST",0.3790083,"Primary Tumor"
"High XIST",0.3189523,"Primary Tumor"
"Low XIST",0.3245549,"Primary Tumor"
"High XIST",0.2178243,"Primary Tumor"
"Low XIST",0.28472,"Primary Tumor"
"Low XIST",0.491011,"Primary Tumor"
"Low XIST",0.323929,"Primary Tumor"
"Low XIST",0.2740422,"Primary Tumor"
"High XIST",0.2526628,"Primary Tumor"
"Low XIST",0.3482119,"Primary Tumor"
"Low XIST",0.3490878,"Primary Tumor"
"Low XIST",0.2891803,"Primary Tumor"
"Low XIST",0.4234546,"Primary Tumor"
"Low XIST",0.126212,"Primary Tumor"
"Low XIST",0.2743585,"Primary Tumor"
"High XIST",0.2538807,"Primary Tumor"
"High XIST",0.3359102,"Primary Tumor"
"High XIST",0.3709383,"Primary Tumor"
"High XIST",0.230038,"Primary Tumor"
"High XIST",0.2345457,"Primary Tumor"
"High XIST",0.4655801,"Primary Tumor"
"High XIST",0.2902391,"Primary Tumor"
"Low XIST",0.4531081,"Primary Tumor"
"Low XIST",0.2534085,"Primary Tumor"
"Low XIST",0.4544594,"Primary Tumor"
"High XIST",0.3517591,"Primary Tumor"
"High XIST",0.2745102,"Primary Tumor"
"Low XIST",0.2777991,"Primary Tumor"
"High XIST",0.2345425,"Primary Tumor"
"Low XIST",0.3086985,"Primary Tumor"
"High XIST",0.3126911,"Primary Tumor"
"High XIST",0.2821469,"Primary Tumor"
"Low XIST",0.2371312,"Primary Tumor"
"Low XIST",0.3495302,"Primary Tumor"
"High XIST",0.2589807,"Primary Tumor"
"High XIST",0.4190454,"Primary Tumor"
"High XIST",0.1400804,"Primary Tumor"
"Low XIST",0.2476245,"Primary Tumor"
"Low XIST",0.2539461,"Primary Tumor"
"High XIST",0.2303733,"Primary Tumor"
"Low XIST",0.246045,"Primary Tumor"
"High XIST",0.279382,"Primary Tumor"
"Low XIST",0.3421999,"Primary Tumor"
"Low XIST",0.3353522,"Primary Tumor"
"High XIST",0.3585286,"Primary Tumor"
"Low XIST",0.3426629,"Primary Tumor"
"Low XIST",0.4709294,"Primary Tumor"
"Low XIST",0.4080516,"Primary Tumor"
"Low XIST",0.2654789,"Primary Tumor"
"Low XIST",0.4531434,"Primary Tumor"
"Low XIST",0.5054133,"Primary Tumor"
"High XIST",0.2354449,"Primary Tumor"
"Low XIST",0.2428978,"Primary Tumor"
"Low XIST",0.3780362,"Primary Tumor"
"Low XIST",0.2395778,"Primary Tumor"
"High XIST",0.3624027,"Primary Tumor"
"High XIST",0.4301814,"Primary Tumor"
"Low XIST",0.3215044,"Primary Tumor"
"High XIST",0.3897076,"Primary Tumor"
"Low XIST",0.4100776,"Primary Tumor"
"Low XIST",0.5923456,"Primary Tumor"
"Low XIST",0.2902308,"Primary Tumor"
"High XIST",0.3849251,"Primary Tumor"
"Low XIST",0.3410765,"Primary Tumor"
"High XIST",0.2497271,"Primary Tumor"
"High XIST",0.3536458,"Primary Tumor"
"Low XIST",0.3937578,"Primary Tumor"
"High XIST",0.4645507,"Primary Tumor"
"Low XIST",0.4765483,"Primary Tumor"
"Low XIST",0.3695173,"Primary Tumor"
"High XIST",0.2110658,"Primary Tumor"
"Low XIST",0.3456655,"Primary Tumor"
"Low XIST",0.3805583,"Primary Tumor"
"Low XIST",0.4349447,"Primary Tumor"
"Low XIST",0.3750965,"Primary Tumor"
"Low XIST",0.4152752,"Primary Tumor"
"High XIST",0.3773347,"Primary Tumor"
"Low XIST",0.4207835,"Primary Tumor"
"Low XIST",0.3746412,"Primary Tumor"
"Low XIST",0.2545983,"Primary Tumor"
"High XIST",0.4724635,"Primary Tumor"
"Low XIST",0.2926028,"Primary Tumor"
"Low XIST",0.4167319,"Primary Tumor"
"High XIST",0.4174776,"Primary Tumor"
"Low XIST",0.4104279,"Primary Tumor"
"High XIST",0.4331251,"Primary Tumor"
"Low XIST",0.3462828,"Primary Tumor"
"High XIST",0.4544656,"Primary Tumor"
"High XIST",0.3000817,"Primary Tumor"
"Low XIST",0.4505915,"Primary Tumor"
"High XIST",0.3437966,"Primary Tumor"
"High XIST",0.4673106,"Primary Tumor"
"High XIST",0.373168,"Primary Tumor"
"Low XIST",0.3590576,"Primary Tumor"
"High XIST",0.345778,"Primary Tumor"
"Low XIST",0.4560288,"Primary Tumor"
"High XIST",0.417796,"Primary Tumor"
"Low XIST",0.4184988,"Primary Tumor"
"Low XIST",0.2893043,"Primary Tumor"
"High XIST",0.2705561,"Primary Tumor"
"Low XIST",0.3574367,"Primary Tumor"
"Low XIST",0.3749398,"Primary Tumor"
"High XIST",0.3893832,"Primary Tumor"
"High XIST",0.4020725,"Primary Tumor"
"Low XIST",0.2790728,"Primary Tumor"
"High XIST",0.393709,"Primary Tumor"
"High XIST",0.380867,"Primary Tumor"
"Low XIST",0.4030468,"Primary Tumor"
"Low XIST",0.4359356,"Primary Tumor"
"Low XIST",0.228859,"Primary Tumor"
"High XIST",0.4238952,"Primary Tumor"
"High XIST",0.4570486,"Primary Tumor"
"High XIST",0.385131,"Primary Tumor"
"Low XIST",0.2145272,"Primary Tumor"
"Low XIST",0.3189154,"Primary Tumor"
"High XIST",0.2813309,"Primary Tumor"
"Low XIST",0.2940071,"Primary Tumor"
"Low XIST",0.3182914,"Primary Tumor"
"Low XIST",0.271168,"Primary Tumor"
"High XIST",0.2614769,"Primary Tumor"
"Low XIST",0.265714,"Primary Tumor"
"Low XIST",0.2234233,"Primary Tumor"
"Low XIST",0.3881381,"Primary Tumor"
"Low XIST",0.2157443,"Primary Tumor"
"High XIST",0.1958353,"Primary Tumor"
"Low XIST",0.2787767,"Primary Tumor"
"High XIST",0.2347074,"Primary Tumor"
"High XIST",0.1727492,"Primary Tumor"
"High XIST",0.2530739,"Primary Tumor"
"Low XIST",0.2725739,"Primary Tumor"
"Low XIST",0.1736866,"Primary Tumor"
"High XIST",0.2618353,"Primary Tumor"
"High XIST",0.4183286,"Primary Tumor"
"Low XIST",0.262878,"Primary Tumor"
"Low XIST",0.2207692,"Primary Tumor"
"Low XIST",0.2964317,"Primary Tumor"
"High XIST",0.3012665,"Primary Tumor"
"Low XIST",0.3209771,"Primary Tumor"
"Low XIST",0.2476406,"Primary Tumor"
"Low XIST",0.285621,"Primary Tumor"
"High XIST",0.2495195,"Primary Tumor"
"Low XIST",0.339536,"Primary Tumor"
"High XIST",0.2071614,"Primary Tumor"
"High XIST",0.3218269,"Primary Tumor"
"High XIST",0.2549892,"Primary Tumor"
"High XIST",0.2750114,"Primary Tumor"
"Low XIST",0.1104083,"Primary Tumor"
"Low XIST",0.2020594,"Primary Tumor"
"High XIST",0.2159541,"Primary Tumor"
"High XIST",0.2249607,"Primary Tumor"
"High XIST",0.235397,"Primary Tumor"
"High XIST",0.2182342,"Primary Tumor"
"Low XIST",0.2232147,"Primary Tumor"
"Low XIST",0.2328337,"Primary Tumor"
"High XIST",0.401852,"Primary Tumor"
"Low XIST",0.1977799,"Primary Tumor"
"High XIST",0.1754108,"Primary Tumor"
"High XIST",0.1778108,"Primary Tumor"
"High XIST",0.3321366,"Primary Tumor"
"Low XIST",0.1878055,"Primary Tumor"
"Low XIST",0.194007,"Primary Tumor"
"Low XIST",0.272343,"Primary Tumor"
"High XIST",0.226592,"Primary Tumor"
"Low XIST",0.2013918,"Primary Tumor"
"Low XIST",0.1800166,"Primary Tumor"
"Low XIST",0.1966529,"Primary Tumor"
"High XIST",0.1589068,"Primary Tumor"
"High XIST",0.2210958,"Primary Tumor"
"High XIST",0.1709135,"Primary Tumor"
"High XIST",0.1779138,"Primary Tumor"
"High XIST",0.1623978,"Primary Tumor"
"Low XIST",0.1899038,"Primary Tumor"
"High XIST",0.1321242,"Primary Tumor"
"Low XIST",0.1030822,"Primary Tumor"
"Low XIST",0.1515855,"Primary Tumor"
"Low XIST",0.2358951,"Primary Tumor"
"High XIST",0.1286523,"Primary Tumor"
"Low XIST",0.2734448,"Primary Tumor"
"Low XIST",0.2069237,"Primary Tumor"
"Low XIST",0.2999386,"Primary Tumor"
"High XIST",0.159616,"Primary Tumor"
"High XIST",0.2285459,"Primary Tumor"
"Low XIST",0.2152279,"Primary Tumor"
"High XIST",0.1882206,"Primary Tumor"
"High XIST",0.1882684,"Primary Tumor"
"High XIST",0.181027,"Primary Tumor"
"High XIST",0.1245577,"Primary Tumor"
"Low XIST",0.1993069,"Primary Tumor"
"Low XIST",0.1568292,"Primary Tumor"
"High XIST",0.3231605,"Primary Tumor"
"High XIST",0.1435492,"Primary Tumor"
"High XIST",0.223595,"Primary Tumor"
"Low XIST",0.2566375,"Primary Tumor"
"High XIST",0.221456,"Primary Tumor"
"High XIST",0.2881882,"Primary Tumor"
"High XIST",0.1332632,"Primary Tumor"
"High XIST",0.1543523,"Primary Tumor"
"High XIST",0.2468657,"Primary Tumor"
"High XIST",0.235695,"Primary Tumor"
"Low XIST",0.1922559,"Primary Tumor"
"Low XIST",0.1480271,"Primary Tumor"
"Low XIST",0.1316728,"Primary Tumor"
"Low XIST",0.1579302,"Primary Tumor"
"Low XIST",0.3635665,"Primary Tumor"
"Low XIST",0.1842384,"Primary Tumor"
"High XIST",0.1607847,"Primary Tumor"
"Low XIST",0.2584197,"Primary Tumor"
"Low XIST",0.1982192,"Primary Tumor"
"High XIST",0.1543981,"Primary Tumor"
"Low XIST",0.2189038,"Primary Tumor"
"High XIST",0.1560977,"Primary Tumor"
"High XIST",0.07409497,"Primary Tumor"
"Low XIST",0.2610067,"Primary Tumor"
"Low XIST",0.3454419,"Primary Tumor"
"Low XIST",0.1800657,"Primary Tumor"
"Low XIST",0.134744,"Primary Tumor"
"High XIST",0.1417831,"Primary Tumor"
"Low XIST",0.2629441,"Primary Tumor"
"High XIST",0.1598216,"Primary Tumor"
"High XIST",0.19238,"Primary Tumor"
"Low XIST",0.352386,"Primary Tumor"
"High XIST",0.1888122,"Primary Tumor"
"High XIST",0.2373455,"Primary Tumor"
"Low XIST",0.3118113,"Primary Tumor"
"High XIST",0.2410063,"Primary Tumor"
"High XIST",0.1208407,"Primary Tumor"
"High XIST",0.2030554,"Primary Tumor"
"High XIST",0.1121097,"Primary Tumor"
"High XIST",0.1780696,"Primary Tumor"
"Low XIST",0.3691893,"Primary Tumor"
"Low XIST",0.2496576,"Primary Tumor"
"High XIST",0.2293587,"Primary Tumor"
"Low XIST",0.32651,"Primary Tumor"
"High XIST",0.1627953,"Primary Tumor"
"Low XIST",0.2940702,"Primary Tumor"
"Low XIST",0.3325491,"Primary Tumor"
"Low XIST",0.3358485,"Primary Tumor"
"Low XIST",0.3258343,"Primary Tumor"
"Low XIST",0.3473631,"Primary Tumor"
"Low XIST",0.3978164,"Primary Tumor"
"Low XIST",0.3615441,"Primary Tumor"
"Low XIST",0.360145,"Primary Tumor"
"Low XIST",0.3368381,"Primary Tumor"
"Low XIST",0.3221687,"Primary Tumor"
"Low XIST",0.3506082,"Primary Tumor"
"Low XIST",0.3782084,"Primary Tumor"
"Low XIST",0.3470795,"Primary Tumor"
"Low XIST",0.4013114,"Primary Tumor"
"Low XIST",0.3627508,"Primary Tumor"
"Low XIST",0.349534,"Primary Tumor"
"Low XIST",0.3612519,"Primary Tumor"
"Low XIST",0.3978473,"Primary Tumor"
"Low XIST",0.3583739,"Primary Tumor"
"Low XIST",0.3673919,"Primary Tumor"
"Low XIST",0.4128363,"Primary Tumor"
"Low XIST",0.3485371,"Primary Tumor"
"Low XIST",0.3764925,"Primary Tumor"
"Low XIST",0.4648604,"Primary Tumor"
"Low XIST",0.4866996,"Primary Tumor"
"Low XIST",0.3095767,"Primary Tumor"
"Low XIST",0.3243272,"Primary Tumor"
"Low XIST",0.4273172,"Primary Tumor"
"Low XIST",0.3910501,"Primary Tumor"
"Low XIST",0.4072394,"Primary Tumor"
"Low XIST",0.4167003,"Primary Tumor"
"Low XIST",0.3080027,"Primary Tumor"
"Low XIST",0.5298345,"Primary Tumor"
"Low XIST",0.4369149,"Primary Tumor"
"Low XIST",0.3369492,"Primary Tumor"
"Low XIST",0.4587738,"Primary Tumor"
"Low XIST",0.2378566,"Primary Tumor"
"Low XIST",0.3876946,"Primary Tumor"
"Low XIST",0.5455087,"Primary Tumor"
"Low XIST",0.3803348,"Primary Tumor"
"Low XIST",0.3624594,"Primary Tumor"
"Low XIST",0.4436695,"Primary Tumor"
"Low XIST",0.4639956,"Primary Tumor"
"Low XIST",0.4665624,"Primary Tumor"
"Low XIST",0.4341531,"Primary Tumor"
"Low XIST",0.4144194,"Primary Tumor"
"Low XIST",0.4773709,"Primary Tumor"
"Low XIST",0.2885114,"Primary Tumor"
"Low XIST",0.2569913,"Primary Tumor"
"Low XIST",0.4450569,"Primary Tumor"
"Low XIST",0.3852741,"Primary Tumor"
"Low XIST",0.3054232,"Primary Tumor"
"Low XIST",0.418971,"Primary Tumor"
"Low XIST",0.4736698,"Primary Tumor"
"Low XIST",0.1955703,"Primary Tumor"
"Low XIST",0.3624241,"Primary Tumor"
"Low XIST",0.3844162,"Primary Tumor"
"Low XIST",0.4052295,"Primary Tumor"
"Low XIST",0.402489,"Primary Tumor"
"Low XIST",0.3193048,"Primary Tumor"
"Low XIST",0.3331552,"Primary Tumor"
"Low XIST",0.3511758,"Primary Tumor"
"Low XIST",0.470222,"Primary Tumor"
"Low XIST",0.5164661,"Primary Tumor"
"Low XIST",0.3396337,"Primary Tumor"
"Low XIST",0.3972292,"Primary Tumor"
"Low XIST",0.3456605,"Primary Tumor"
"Low XIST",0.4569357,"Primary Tumor"
"Low XIST",0.3181498,"Primary Tumor"
"Low XIST",0.3275927,"Primary Tumor"
"Low XIST",0.4714302,"Primary Tumor"
"Low XIST",0.4906094,"Primary Tumor"
"Low XIST",0.3818915,"Primary Tumor"
"Low XIST",0.3890706,"Primary Tumor"
"Low XIST",0.4207907,"Primary Tumor"
"Low XIST",0.3520466,"Primary Tumor"
"Low XIST",0.3401827,"Primary Tumor"
"Low XIST",0.2925153,"Primary Tumor"
"Low XIST",0.4535459,"Primary Tumor"
"Low XIST",0.5285884,"Primary Tumor"
"Low XIST",0.3505061,"Primary Tumor"
"Low XIST",0.40107,"Primary Tumor"
"Low XIST",0.3465359,"Primary Tumor"
"Low XIST",0.4309978,"Primary Tumor"
"Low XIST",0.4170145,"Primary Tumor"
"Low XIST",0.3252548,"Primary Tumor"
"Low XIST",0.4392072,"Primary Tumor"
"High XIST",0.3349118,"Primary Tumor"
"Low XIST",0.4027102,"Primary Tumor"
"Low XIST",0.4341558,"Primary Tumor"
"Low XIST",0.2506245,"Primary Tumor"
"Low XIST",0.2840662,"Primary Tumor"
"Low XIST",0.4214279,"Primary Tumor"
"Low XIST",0.3080184,"Primary Tumor"
"Low XIST",0.3280063,"Primary Tumor"
"Low XIST",0.3683103,"Primary Tumor"
"High XIST",0.2789591,"Primary Tumor"
"Low XIST",0.3793636,"Primary Tumor"
"High XIST",0.3220059,"Primary Tumor"
"Low XIST",0.2532078,"Primary Tumor"
"Low XIST",0.3853049,"Primary Tumor"
"High XIST",0.3268606,"Primary Tumor"
"High XIST",0.3411235,"Primary Tumor"
"High XIST",0.290712,"Primary Tumor"
"High XIST",0.1709666,"Primary Tumor"
"Low XIST",0.3707297,"Primary Tumor"
"Low XIST",0.3003974,"Primary Tumor"
"Low XIST",0.3106207,"Primary Tumor"
"High XIST",0.4167386,"Primary Tumor"
"Low XIST",0.3109611,"Primary Tumor"
"Low XIST",0.3006363,"Primary Tumor"
"High XIST",0.3426732,"Primary Tumor"
"Low XIST",0.2625155,"Primary Tumor"
"High XIST",0.415285,"Primary Tumor"
"Low XIST",0.2944179,"Primary Tumor"
"Low XIST",0.3178525,"Primary Tumor"
"Low XIST",0.3469562,"Primary Tumor"
"Low XIST",0.528454,"Primary Tumor"
"Low XIST",0.3987726,"Primary Tumor"
"High XIST",0.459525,"Primary Tumor"
"Low XIST",0.4477633,"Primary Tumor"
"Low XIST",0.5360175,"Primary Tumor"
"Low XIST",0.4197291,"Primary Tumor"
"High XIST",0.4017555,"Primary Tumor"
"High XIST",0.432964,"Primary Tumor"
"High XIST",0.5119841,"Primary Tumor"
"Low XIST",0.3715534,"Primary Tumor"
"High XIST",0.4475631,"Primary Tumor"
"High XIST",0.6446884,"Primary Tumor"
"Low XIST",0.5963262,"Primary Tumor"
"Low XIST",0.6975085,"Primary Tumor"
"Low XIST",0.6530029,"Primary Tumor"
"Low XIST",0.5868261,"Primary Tumor"
"Low XIST",0.6014834,"Primary Tumor"
"Low XIST",0.6159006,"Primary Tumor"
"High XIST",0.5213132,"Primary Tumor"
"Low XIST",0.6006236,"Primary Tumor"
"Low XIST",0.5411043,"Primary Tumor"
"Low XIST",0.2239003,"Primary Tumor"
"Low XIST",0.5198258,"Primary Tumor"
"Low XIST",0.5217719,"Primary Tumor"
"Low XIST",0.5028428,"Primary Tumor"
"Low XIST",0.535131,"Primary Tumor"
"High XIST",0.5391571,"Primary Tumor"
"Low XIST",0.4666797,"Primary Tumor"
"Low XIST",0.4872102,"Primary Tumor"
"Low XIST",0.4522017,"Primary Tumor"
"Low XIST",0.4522407,"Primary Tumor"
"Low XIST",0.4595207,"Primary Tumor"
"High XIST",0.5333824,"Primary Tumor"
"Low XIST",0.5427515,"Primary Tumor"
"Low XIST",0.459684,"Primary Tumor"
"Low XIST",0.4711148,"Primary Tumor"
"Low XIST",0.5205964,"Primary Tumor"
"High XIST",0.5515582,"Primary Tumor"
"Low XIST",0.5653166,"Primary Tumor"
"High XIST",0.549237,"Primary Tumor"
"Low XIST",0.6250773,"Primary Tumor"
"Low XIST",0.5605232,"Primary Tumor"
"High XIST",0.5860653,"Primary Tumor"
"High XIST",0.6414656,"Primary Tumor"
"Low XIST",0.4722895,"Primary Tumor"
"Low XIST",0.5061666,"Primary Tumor"
"Low XIST",0.610979,"Primary Tumor"
"Low XIST",0.5527792,"Primary Tumor"
"Low XIST",0.4915874,"Primary Tumor"
"High XIST",0.5156525,"Primary Tumor"
"High XIST",0.5632738,"Primary Tumor"
"High XIST",0.5163517,"Primary Tumor"
"Low XIST",0.3335319,"Primary Tumor"
"Low XIST",0.3399597,"Primary Tumor"
"Low XIST",0.5553982,"Primary Tumor"
"High XIST",0.5628257,"Primary Tumor"
"Low XIST",0.4731251,"Primary Tumor"
"High XIST",0.3962433,"Primary Tumor"
"Low XIST",0.59064,"Primary Tumor"
"Low XIST",0.3435334,"Primary Tumor"
"High XIST",0.4707573,"Primary Tumor"
"Low XIST",0.3643151,"Primary Tumor"
"High XIST",0.5143621,"Primary Tumor"
"Low XIST",0.5864805,"Primary Tumor"
"Low XIST",0.324463,"Primary Tumor"
"Low XIST",0.2889417,"Primary Tumor"
"Low XIST",0.3564814,"Primary Tumor"
"High XIST",0.4639057,"Primary Tumor"
"Low XIST",0.5661343,"Primary Tumor"
"High XIST",0.5339207,"Primary Tumor"
"Low XIST",0.4596653,"Primary Tumor"
"Low XIST",0.5761685,"Primary Tumor"
"Low XIST",0.5370896,"Primary Tumor"
"Low XIST",0.472062,"Primary Tumor"
"High XIST",0.5777524,"Primary Tumor"
"High XIST",0.5277472,"Primary Tumor"
"Low XIST",0.3401726,"Primary Tumor"
"High XIST",0.541808,"Primary Tumor"
"High XIST",0.4833012,"Primary Tumor"
"Low XIST",0.3171438,"Primary Tumor"
"Low XIST",0.5349951,"Primary Tumor"
"Low XIST",0.4717999,"Primary Tumor"
"Low XIST",0.5084773,"Primary Tumor"
"Low XIST",0.61957,"Primary Tumor"
"High XIST",0.5383158,"Primary Tumor"
"High XIST",0.3362207,"Primary Tumor"
"High XIST",0.3311178,"Primary Tumor"
"High XIST",0.283952,"Primary Tumor"
"High XIST",0.2760647,"Primary Tumor"
"High XIST",0.3870097,"Primary Tumor"
"High XIST",0.3002683,"Primary Tumor"
"High XIST",0.3088231,"Primary Tumor"
"High XIST",0.1692682,"Primary Tumor"
"High XIST",0.4033134,"Primary Tumor"
"Low XIST",0.3023283,"Primary Tumor"
"High XIST",0.334466,"Primary Tumor"
"High XIST",0.5167443,"Primary Tumor"
"Low XIST",0.5569853,"Primary Tumor"
"High XIST",0.4903939,"Primary Tumor"
"High XIST",0.4697266,"Primary Tumor"
"High XIST",0.4994016,"Primary Tumor"
"Low XIST",0.4261183,"Primary Tumor"
"Low XIST",0.505909,"Primary Tumor"
"High XIST",0.383994,"Primary Tumor"
"High XIST",0.5004064,"Primary Tumor"
"High XIST",0.3047754,"Primary Tumor"
"High XIST",0.4052094,"Primary Tumor"
"High XIST",0.5243183,"Primary Tumor"
"Low XIST",0.5407137,"Primary Tumor"
"High XIST",0.5020498,"Primary Tumor"
"Low XIST",0.4716633,"Primary Tumor"
"High XIST",0.5225121,"Primary Tumor"
"High XIST",0.445408,"Primary Tumor"
"Low XIST",0.5003004,"Primary Tumor"
"High XIST",0.475988,"Primary Tumor"
"Low XIST",0.4362418,"Primary Tumor"
"High XIST",0.2958946,"Primary Tumor"
"High XIST",0.4122285,"Primary Tumor"
"High XIST",0.5275412,"Primary Tumor"
"High XIST",0.4963038,"Primary Tumor"
"High XIST",0.4375582,"Primary Tumor"
"High XIST",0.5065028,"Primary Tumor"
"High XIST",0.4407335,"Primary Tumor"
"High XIST",0.4598825,"Primary Tumor"
"Low XIST",0.5286529,"Primary Tumor"
"High XIST",0.5239987,"Primary Tumor"
"High XIST",0.2890389,"Primary Tumor"
"Low XIST",0.4798639,"Primary Tumor"
"High XIST",0.5005301,"Primary Tumor"
"High XIST",0.5119751,"Primary Tumor"
"High XIST",0.424773,"Primary Tumor"
"High XIST",0.3850134,"Primary Tumor"
"High XIST",0.5002156,"Primary Tumor"
"High XIST",0.4674592,"Primary Tumor"
"Low XIST",0.4322866,"Primary Tumor"
"High XIST",0.4724438,"Primary Tumor"
"High XIST",0.4193565,"Primary Tumor"
"High XIST",0.5019891,"Primary Tumor"
"High XIST",0.4831454,"Primary Tumor"
"High XIST",0.4566576,"Primary Tumor"
"Low XIST",0.5212741,"Primary Tumor"
"High XIST",0.4878628,"Primary Tumor"
"High XIST",0.4818231,"Primary Tumor"
"Low XIST",0.3966711,"Primary Tumor"
"High XIST",0.4692132,"Primary Tumor"
"High XIST",0.497168,"Primary Tumor"
"Low XIST",0.4883372,"Primary Tumor"
"High XIST",0.5774572,"Primary Tumor"
"High XIST",0.4219041,"Primary Tumor"
