"adhesome_gene","XIST","tissue"
"GRB2",0.169987558427413,"Ovary"
"ITGB4",-0.0729597810834181,"Ovary"
"SLC16A3",-0.0904505964914228,"Ovary"
"MYOM1",-0.00751295009763979,"Ovary"
"PTPRM",0.223409102753397,"Ovary"
"PTPN2",0.0914390822372095,"Ovary"
"ROCK1",0.239145090057819,"Ovary"
"CDH2",0.244357836976145,"Ovary"
"CDH20",0.101262627040293,"Ovary"
"CDH7",0.262261054966517,"Ovary"
"CDH19",-0.135751076694274,"Ovary"
"PIP5K1C",0.0579257724128271,"Ovary"
"VAV1",0.0354654251820962,"Ovary"
"INSR",0.0781218883201176,"Ovary"
"RAVER1",0.318383278904057,"Ovary"
"KEAP1",0.186671464932639,"Ovary"
"DNM2",0.191784935226915,"Ovary"
"CALR",0.268687772916171,"Ovary"
"PRKACA",0.252135935545107,"Ovary"
"SIPA1L3",0.368493756656518,"Ovary"
"ACTN4",0.177346521842737,"Ovary"
"CEACAM1",-0.238966048227931,"Ovary"
"PLAUR",-0.0963749585145861,"Ovary"
"PVR",0.215265401128161,"Ovary"
"VASP",-0.0688883935992685,"Ovary"
"ARHGAP35",0.381287851581591,"Ovary"
"CYTH2",0.0563418048576183,"Ovary"
"PTPRH",0.110587998643703,"Ovary"
"CSNK2A1",0.370100248865668,"Ovary"
"SIRPA",-0.0189261235177035,"Ovary"
"PTPRA",0.391726109704659,"Ovary"
"PRNP",0.225808584518483,"Ovary"
"FERMT1",0.228151596100279,"Ovary"
"SRC",0.102263297751376,"Ovary"
"PLCG1",0.112462418742442,"Ovary"
"PTPRT",0.253453830661414,"Ovary"
"SDC4",0.0582518665249409,"Ovary"
"CDH22",0.0765678577117404,"Ovary"
"PTPN1",0.175435424931839,"Ovary"
"CASS4",0.0912929319292205,"Ovary"
"CDH4",0.16856017172623,"Ovary"
"TIAM1",-0.0805987333288634,"Ovary"
"ITGB2",0.0940969022472616,"Ovary"
"ARVCF",0.109738255315165,"Ovary"
"CRKL",0.385464959427171,"Ovary"
"MAPK1",0.253725437234948,"Ovary"
"PPM1F",-0.0453555925778822,"Ovary"
"NF2",0.0562155399409424,"Ovary"
"RNF185",0.0761697891078552,"Ovary"
"MYH9",0.0987081781605648,"Ovary"
"SH3BP1",0.0165842606524094,"Ovary"
"TRIOBP",0.048528141281818,"Ovary"
"CSNK1E",0.165462271620925,"Ovary"
"PARVB",0.0623992292217769,"Ovary"
"SH3KBP1",-0.206383478609113,"Ovary"
"SMPX",0.0370179429775692,"Ovary"
"MSN",0.12678088335059,"Ovary"
"ARHGEF6",0.0904473564676157,"Ovary"
"FLNA",0.0603085663032345,"Ovary"
"AJAP1",0.315412417868139,"Nerve"
"FBLIM1",-0.110935670183044,"Nerve"
"CDC42",0.152148702876226,"Nerve"
"ASAP3",0.143519404637114,"Nerve"
"SLC9A1",0.161367342400257,"Nerve"
"WASF2",0.210796649451222,"Nerve"
"EPB41",0.243018919942177,"Nerve"
"PTPRU",0.292875159811576,"Nerve"
"FABP3",-0.00406133532970635,"Nerve"
"MACF1",0.492904474031906,"Nerve"
"PTPRF",0.53633092774208,"Nerve"
"TSPAN1",0.107625609162643,"Nerve"
"ITGB3BP",0.223549696015597,"Nerve"
"NEXN",-0.120774961138281,"Nerve"
"SSX2IP",0.300344348151046,"Nerve"
"BCAR3",0.437153052926999,"Nerve"
"VAV3",-0.164817025204543,"Nerve"
"RAP1A",0.205774412747015,"Nerve"
"CAPZA1",0.174111686394532,"Nerve"
"ITGA10",-0.124058006636526,"Nerve"
"HAX1",-0.124747922823605,"Nerve"
"SHC1",0.0193364179842747,"Nerve"
"ARHGEF2",0.407247388221256,"Nerve"
"CSRP1",0.105079758925332,"Nerve"
"PTPN14",0.551182212575632,"Nerve"
"CAPN2",0.440473967580496,"Nerve"
"ENAH",0.144559960353126,"Nerve"
"ARF1",-0.0969755201591531,"Nerve"
"RHOU",0.0321776703672649,"Nerve"
"ACP1",0.219259299728848,"Nerve"
"ASAP2",0.617693509323266,"Nerve"
"ITGB1BP1",0.163760285362228,"Nerve"
"SDC1",0.192341272299532,"Nerve"
"SOS1",0.598060611011559,"Nerve"
"SPTBN1",0.685703533397062,"Nerve"
"CTNNA2",0.357469367493863,"Nerve"
"FHL2",0.0237488097913214,"Nerve"
"NCK2",0.138649369181171,"Nerve"
"LIMS1",0.233633411683075,"Nerve"
"ACTR3",0.139511244533431,"Nerve"
"LIMS2",0.186236691996643,"Nerve"
"PKP4",0.310515730721107,"Nerve"
"ITGB6",0.0182402228284055,"Nerve"
"ITGA6",0.317642372197246,"Nerve"
"ITGA4",0.549978338914199,"Nerve"
"ITGAV",0.34221770600096,"Nerve"
"CASP8",0.105334454967747,"Nerve"
"ABI2",0.587512517929647,"Nerve"
"NRP2",0.263983880862887,"Nerve"
"TNS1",0.0830548887380127,"Nerve"
"ARPC2",-0.101088650639367,"Nerve"
"IRS1",0.330691916637784,"Nerve"
"INPP5D",0.201943740424168,"Nerve"
"ILKAP",0.103400083260223,"Nerve"
"ANKRD28",0.119867281072295,"Nerve"
"ITGA9",0.0400526564102799,"Nerve"
"CTNNB1",0.306934329823388,"Nerve"
"RHOA",-0.149206630004074,"Nerve"
"PPM1M",0.315995602371077,"Nerve"
"NISCH",0.394564016570445,"Nerve"
"PRKCD",0.197746809995176,"Nerve"
"FLNB",0.485258326900918,"Nerve"
"MAGI1",0.443162200774049,"Nerve"
"CD47",0.475757625477149,"Nerve"
"ITGB5",0.0878518785029304,"Nerve"
"HEG1",0.0670467982861539,"Nerve"
"PLD1",0.212530016300471,"Nerve"
"ECT2",0.213587354483545,"Nerve"
"PIK3CA",0.389742034376443,"Nerve"
"LPP",0.238611590001704,"Nerve"
"DLG1",0.43773124996509,"Nerve"
"ADD1",0.429721121784764,"Nerve"
"SHROOM3",0.330599963094038,"Nerve"
"ARHGAP24",0.448039050529704,"Nerve"
"GAB1",0.445389103325868,"Nerve"
"RAPGEF2",0.587634522340437,"Nerve"
"PALLD",0.0617279330501338,"Nerve"
"CASP3",-0.044920450119901,"Nerve"
"SORBS2",0.228737059579749,"Nerve"
"FAT1",0.562912016864207,"Nerve"
"EXOC3",0.337824742039052,"Nerve"
"CTNND2",0.206922985092094,"Nerve"
"TRIO",0.283229697167241,"Nerve"
"CDH18",0.196861071382105,"Nerve"
"CDH12",0.230883701621481,"Nerve"
"CDH10",0.187808332568602,"Nerve"
"CDH9",-0.0884481834604537,"Nerve"
"CDH6",0.337020793248929,"Nerve"
"PDZD2",0.292184458999217,"Nerve"
"ITGA1",0.428839017926908,"Nerve"
"ITGA2",0.608355194021108,"Nerve"
"PDE4D",0.076736319709656,"Nerve"
"RASA1",0.545901149065906,"Nerve"
"FER",0.652254883479597,"Nerve"
"PPP2CA",-0.0260153137218854,"Nerve"
"CTNNA1",0.327101540317321,"Nerve"
"DIAPH1",-0.0710487232558169,"Nerve"
"ARHGAP26",0.245503810973262,"Nerve"
"DBN1",0.0660144175748418,"Nerve"
"NEDD9",-0.0252906639625468,"Nerve"
"RNF5",-0.0767174949056022,"Nerve"
"DEF6",0.191690532944851,"Nerve"
"CD2AP",0.399971984295407,"Nerve"
"MYO6",0.475038268704151,"Nerve"
"FYN",0.166194916161254,"Nerve"
"MARCKS",0.293130963038459,"Nerve"
"PTPRK",0.199353466185907,"Nerve"
"EZR",-0.0018736212661807,"Nerve"
"GNA12",0.184916486795242,"Nerve"
"ACTB",0.0906226943064421,"Nerve"
"FSCN1",0.0331848011394365,"Nerve"
"RAC1",-0.0446931639662369,"Nerve"
"ITGB8",0.338432397926559,"Nerve"
"ELMO1",0.1058344927666,"Nerve"
"EGFR",0.127533270430952,"Nerve"
"LIMK1",0.108212148061168,"Nerve"
"HSPB1",0.0713620799310615,"Nerve"
"PTPN12",0.360466705342105,"Nerve"
"KRIT1",0.403628407472509,"Nerve"
"TRIP6",0.135856438177336,"Nerve"
"CBLL1",0.0955061025270143,"Nerve"
"TES",-0.0681834324050009,"Nerve"
"CAV1",-0.0219032405924634,"Nerve"
"MET",0.354773659674141,"Nerve"
"WASL",0.328315081767124,"Nerve"
"ZYX",-0.0552459177182969,"Nerve"
"KCNH2",0.20649205529742,"Nerve"
"DLC1",0.423298049062011,"Nerve"
"SORBS3",-0.0368815020947355,"Nerve"
"PTK2B",-0.00327196966090547,"Nerve"
"ADAM9",0.150408350793534,"Nerve"
"LYN",0.00927815390230596,"Nerve"
"SDCBP",-0.182223095290286,"Nerve"
"PABPC1",0.0302651160329706,"Nerve"
"PTK2",0.436731674081348,"Nerve"
"SCRIB",0.326434961075249,"Nerve"
"PLEC",0.411571193177631,"Nerve"
"SHARPIN",-0.0453124735283865,"Nerve"
"TESK1",0.027672785057248,"Nerve"
"TLN1",0.412246866583851,"Nerve"
"TJP2",0.0858209757268294,"Nerve"
"OSTF1",0.184862381398726,"Nerve"
"SYK",0.0838780145562392,"Nerve"
"SPTLC1",0.313624997586628,"Nerve"
"CORO2A",-0.0302159746328483,"Nerve"
"ENG",0.0723297745611366,"Nerve"
"ABL1",0.0771087309880949,"Nerve"
"RAPGEF1",0.343576609234417,"Nerve"
"VAV2",0.390432672536348,"Nerve"
"ITGA8",0.0965333934995213,"Nerve"
"VIM",0.161539728967178,"Nerve"
"ARHGAP21",0.547461826845542,"Nerve"
"ABI1",0.270132493384018,"Nerve"
"MPP7",0.302141163455372,"Nerve"
"SVIL",0.178501395670635,"Nerve"
"ARHGAP12",0.468577703449191,"Nerve"
"ITGB1",0.256678222280909,"Nerve"
"NRP1",0.244332965207069,"Nerve"
"PARD3",0.156308426348334,"Nerve"
"MAPK8",0.450674618694874,"Nerve"
"ANK3",0.564987063786195,"Nerve"
"CTNNA3",0.453722756691076,"Nerve"
"VCL",0.338906965012137,"Nerve"
"DLG5",0.538402188553334,"Nerve"
"LDB3",0.136913592158925,"Nerve"
"PTEN",0.244824055734079,"Nerve"
"SORBS1",0.602126134833106,"Nerve"
"ADAM12",0.128083072573165,"Nerve"
"DOCK1",0.471311896966943,"Nerve"
"HRAS",-0.187298304188964,"Nerve"
"CD151",-0.236705205938787,"Nerve"
"ILK",0.197978322386957,"Nerve"
"PARVA",0.296815441389551,"Nerve"
"PLEKHA7",0.442231646636339,"Nerve"
"PTPRJ",0.316891976202252,"Nerve"
"CTNND1",0.587179568046871,"Nerve"
"LPXN",0.146544491354554,"Nerve"
"SLC3A2",-0.170986139764269,"Nerve"
"FERMT3",-0.123706386599885,"Nerve"
"CAPN1",0.158083026840524,"Nerve"
"CFL1",-0.243828756082681,"Nerve"
"CORO1B",-0.119960412407503,"Nerve"
"PPFIA1",0.334878959807969,"Nerve"
"CTTN",0.170017265005989,"Nerve"
"INPPL1",0.293782812716873,"Nerve"
"MYO7A",0.199613298865071,"Nerve"
"PAK1",0.200137213481354,"Nerve"
"RDX",0.306850822909034,"Nerve"
"LAYN",0.233214432539595,"Nerve"
"CBL",0.522763748888302,"Nerve"
"THY1",0.215752875885289,"Nerve"
"ARHGEF12",0.528259392841268,"Nerve"
"ARHGAP32",0.592046960788313,"Nerve"
"PTPN6",-0.0839252292750493,"Nerve"
"PTPRO",0.0534706067979217,"Nerve"
"TUBA1B",0.231720218509999,"Nerve"
"RACGAP1",0.0714667731415879,"Nerve"
"LIMA1",0.327760686273505,"Nerve"
"ITGB7",0.275760934725981,"Nerve"
"ITGA5",0.0118123105115621,"Nerve"
"ITGA7",0.204608897944972,"Nerve"
"LRP1",0.350000351551306,"Nerve"
"AGAP2",0.13824947839716,"Nerve"
"LIN7A",0.494670729450858,"Nerve"
"VEZT",0.483822877430489,"Nerve"
"SSH1",0.53128860008178,"Nerve"
"TRPV4",0.146736740379135,"Nerve"
"GIT2",0.487854016223796,"Nerve"
"PTPN11",0.0971770772960268,"Nerve"
"PXN",0.132602809585359,"Nerve"
"CLIP1",0.254501393550063,"Nerve"
"STARD13",0.411167466137318,"Nerve"
"TRPC4",0.00840745070149332,"Nerve"
"LMO7",0.288593461660275,"Nerve"
"ARHGEF7",0.38818026937204,"Nerve"
"MMP14",-0.0887444117947244,"Nerve"
"CDH24",0.15760204241667,"Nerve"
"PRKD1",0.43718339273213,"Nerve"
"ARHGAP5",0.52214100788293,"Nerve"
"ARF6",0.0591337548047642,"Nerve"
"FERMT2",0.220566614011245,"Nerve"
"KTN1",0.33440090744449,"Nerve"
"AKAP5",0.306987441025317,"Nerve"
"HSPA2",0.0649520872911942,"Nerve"
"ACTN1",0.167250844361192,"Nerve"
"PSEN1",0.249899501745645,"Nerve"
"NUMB",0.582174321984581,"Nerve"
"DYNC1H1",0.587228205016335,"Nerve"
"ZFYVE21",0.197768897197311,"Nerve"
"AKT1",0.189044038493764,"Nerve"
"TJP1",0.242718120709582,"Nerve"
"TRPM7",0.560971575705189,"Nerve"
"CGNL1",0.210570725999391,"Nerve"
"ADAM10",0.450701557477369,"Nerve"
"ITGA11",0.0584975672190392,"Nerve"
"CSK",0.0907254789820649,"Nerve"
"PEAK1",0.523289543213716,"Nerve"
"CIB2",0.0768667474542421,"Nerve"
"CIB1",-0.218615997937454,"Nerve"
"IQGAP1",0.36988189596058,"Nerve"
"SYNM",0.33139027074397,"Nerve"
"MAPK8IP3",0.425112597177412,"Nerve"
"PKD1",0.389471013712268,"Nerve"
"PDPK1",0.450905101035069,"Nerve"
"NUDT16L1",-0.221972585597154,"Nerve"
"SH2B1",0.364967060224598,"Nerve"
"ITGAL",0.269959690513992,"Nerve"
"ITGAM",0.0900997859359523,"Nerve"
"ITGAX",0.224269223843656,"Nerve"
"ITGAD",0.107225117183732,"Nerve"
"TGFB1I1",0.102933990182913,"Nerve"
"CDH8",0.265416321069234,"Nerve"
"CDH11",0.25461233908668,"Nerve"
"CDH5",0.182645284306456,"Nerve"
"CDH3",0.155229233428632,"Nerve"
"CDH1",0.282669505133059,"Nerve"
"BCAR1",0.258375535620247,"Nerve"
"CDH15",0.175632684462243,"Nerve"
"CRK",0.0192619947318309,"Nerve"
"ITGAE",-0.151536351034239,"Nerve"
"PFN1",-0.355721418788565,"Nerve"
"NDEL1",0.351537864793264,"Nerve"
"MYH10",0.448464380073711,"Nerve"
"GIT1",0.124545311533509,"Nerve"
"SRCIN1",0.304541178650777,"Nerve"
"LASP1",0.22556591689251,"Nerve"
"GRB7",-0.00127710766027479,"Nerve"
"WIPF2",0.39406460944917,"Nerve"
"JUP",0.207113898282117,"Nerve"
"STAT3",0.146061745226935,"Nerve"
"ITGB3",0.357614260464609,"Nerve"
"ABI3",-0.0688236400100498,"Nerve"
"ITGA3",0.136018760079921,"Nerve"
"NME1",-0.268328267804336,"Nerve"
"PRKCA",0.455565103310665,"Nerve"
"GRB2",0.0900733841356134,"Nerve"
"ITGB4",0.402300974871573,"Nerve"
"SLC16A3",0.138173657235458,"Nerve"
"MYOM1",0.223506869768972,"Nerve"
"PTPRM",0.0381912935390309,"Nerve"
"PTPN2",0.364795220045285,"Nerve"
"ROCK1",0.461034202259524,"Nerve"
"CDH2",0.229950547913782,"Nerve"
"CDH20",0.259570503591059,"Nerve"
"CDH7",0.148081142349109,"Nerve"
"CDH19",0.183184870619182,"Nerve"
"PIP5K1C",0.221734403803183,"Nerve"
"VAV1",0.0710523855520985,"Nerve"
"INSR",-0.12069568147007,"Nerve"
"RAVER1",-0.079665698185237,"Nerve"
"KEAP1",-0.19164929806551,"Nerve"
"DNM2",0.268170459785946,"Nerve"
"CALR",0.154667445396989,"Nerve"
"PRKACA",0.015031603353886,"Nerve"
"SIPA1L3",0.353891944702325,"Nerve"
"ACTN4",0.363418126767604,"Nerve"
"CEACAM1",0.0803877360436406,"Nerve"
"PLAUR",0.229518154122229,"Nerve"
"PVR",0.165896616966679,"Nerve"
"VASP",-0.0344130804256923,"Nerve"
"ARHGAP35",0.319279517376443,"Nerve"
"CYTH2",-0.012189659300237,"Nerve"
"PTPRH",0.282900089471884,"Nerve"
"CSNK2A1",0.35922918207983,"Nerve"
"SIRPA",-0.0288041242074982,"Nerve"
"PTPRA",0.311856693907902,"Nerve"
"PRNP",0.280905807159435,"Nerve"
"FERMT1",0.182636266148941,"Nerve"
"SRC",0.233101937395278,"Nerve"
"PLCG1",0.385846235216635,"Nerve"
"PTPRT",0.103241731058974,"Nerve"
"SDC4",-0.0629134134626339,"Nerve"
"CDH22",0.225141751078245,"Nerve"
"PTPN1",0.206429776837659,"Nerve"
"CASS4",0.237994738339865,"Nerve"
"CDH4",0.0633918293307758,"Nerve"
"TIAM1",0.375385184803574,"Nerve"
"ITGB2",-0.0806567639768913,"Nerve"
"ARVCF",0.377323114011661,"Nerve"
"CRKL",0.220115602293778,"Nerve"
"MAPK1",0.274094014718946,"Nerve"
"PPM1F",0.322493139989462,"Nerve"
"NF2",-0.0430628478365004,"Nerve"
"RNF185",0.0847999322193131,"Nerve"
"MYH9",0.333728828668511,"Nerve"
"SH3BP1",0.0653680376912534,"Nerve"
"TRIOBP",0.164276087301995,"Nerve"
"CSNK1E",0.396622962538485,"Nerve"
"PARVB",-0.327950262758945,"Nerve"
"SH3KBP1",0.265562482209202,"Nerve"
"SMPX",-0.0143422841298695,"Nerve"
"MSN",0.203484564292887,"Nerve"
"ARHGEF6",0.553808785009703,"Nerve"
"FLNA",0.368679737490123,"Nerve"
"AJAP1",-0.0346191623847398,"Liver"
"FBLIM1",0.0426067362488752,"Liver"
"CDC42",0.501709003973234,"Liver"
"ASAP3",0.257099714994488,"Liver"
"SLC9A1",0.299259435428686,"Liver"
"WASF2",0.421712380788704,"Liver"
"EPB41",0.530948176446728,"Liver"
"PTPRU",0.31469045436542,"Liver"
"FABP3",0.177667205616172,"Liver"
"MACF1",0.369889700502247,"Liver"
"PTPRF",0.510503873835121,"Liver"
"TSPAN1",0.0911311872221983,"Liver"
"ITGB3BP",0.350076073863598,"Liver"
"NEXN",0.167740674604879,"Liver"
"SSX2IP",0.266899631892462,"Liver"
"BCAR3",0.650156964035326,"Liver"
"VAV3",0.324755966243548,"Liver"
"RAP1A",0.290505618894896,"Liver"
"CAPZA1",0.311229732916204,"Liver"
"ITGA10",0.1107825926548,"Liver"
"HAX1",0.397788313113111,"Liver"
"SHC1",0.391419018834934,"Liver"
"ARHGEF2",0.185844420436741,"Liver"
"CSRP1",0.258230401079499,"Liver"
"PTPN14",0.295451381181533,"Liver"
"CAPN2",0.378079954711116,"Liver"
"ENAH",0.493021814107557,"Liver"
"ARF1",0.311191623664606,"Liver"
"RHOU",0.060422161886522,"Liver"
"ACP1",0.531996082907884,"Liver"
"ASAP2",0.717718839142894,"Liver"
"ITGB1BP1",0.305241155260333,"Liver"
"SDC1",0.0995986741041197,"Liver"
"SOS1",0.458074328084754,"Liver"
"SPTBN1",0.388750446943649,"Liver"
"CTNNA2",0.141553108651757,"Liver"
"FHL2",0.106571536189815,"Liver"
"NCK2",0.394316205391926,"Liver"
"LIMS1",0.439400256601441,"Liver"
"ACTR3",0.555879114110162,"Liver"
"LIMS2",0.131544884060993,"Liver"
"PKP4",0.584295192396576,"Liver"
"ITGB6",0.277218667733337,"Liver"
"ITGA6",0.583505174304196,"Liver"
"ITGA4",0.255466227438519,"Liver"
"ITGAV",0.441671770011152,"Liver"
"CASP8",0.575865731847295,"Liver"
"ABI2",0.508436492728449,"Liver"
"NRP2",0.517583173109956,"Liver"
"TNS1",0.170053279097672,"Liver"
"ARPC2",0.484666302973029,"Liver"
"IRS1",0.185061241978323,"Liver"
"INPP5D",0.228094301034465,"Liver"
"ILKAP",-0.165850697191728,"Liver"
"ANKRD28",0.268768224697613,"Liver"
"ITGA9",0.558336384260179,"Liver"
"CTNNB1",0.715868262597995,"Liver"
"RHOA",0.58736063990997,"Liver"
"PPM1M",0.343422204727009,"Liver"
"NISCH",0.269034245717739,"Liver"
"PRKCD",0.482622144435634,"Liver"
"FLNB",0.285504234630708,"Liver"
"MAGI1",0.218891711940905,"Liver"
"CD47",0.59415136032874,"Liver"
"ITGB5",0.249522112724397,"Liver"
"HEG1",0.581586629373692,"Liver"
"PLD1",0.294061197962823,"Liver"
"ECT2",0.353553412474067,"Liver"
"PIK3CA",0.488946930851407,"Liver"
"LPP",0.496290129457552,"Liver"
"DLG1",0.622862991457632,"Liver"
"ADD1",0.637727319313802,"Liver"
"SHROOM3",0.421023623377276,"Liver"
"ARHGAP24",0.285004881333789,"Liver"
"GAB1",0.256160886130663,"Liver"
"RAPGEF2",0.568745745810776,"Liver"
"PALLD",0.168001136745479,"Liver"
"CASP3",0.141484204426637,"Liver"
"SORBS2",0.132753429713963,"Liver"
"FAT1",0.325116087730305,"Liver"
"EXOC3",0.484444419185527,"Liver"
"CTNND2",0.117989377699053,"Liver"
"TRIO",0.2552968649301,"Liver"
"CDH18",0.184127269875961,"Liver"
"CDH12",0.321330020614704,"Liver"
"CDH10",0.619149232618827,"Liver"
"CDH9",-0.326963595678519,"Liver"
"CDH6",-0.00601862232368085,"Liver"
"PDZD2",0.347442804815266,"Liver"
"ITGA1",0.492569425393296,"Liver"
"ITGA2",0.38723644116537,"Liver"
"PDE4D",0.0318116266250282,"Liver"
"RASA1",0.478128854691033,"Liver"
"FER",0.488509134803114,"Liver"
"PPP2CA",0.280512158147362,"Liver"
"CTNNA1",0.52347304230604,"Liver"
"DIAPH1",0.425565061188088,"Liver"
"ARHGAP26",0.280533604823038,"Liver"
"DBN1",0.292079082208932,"Liver"
"NEDD9",0.200173750748095,"Liver"
"RNF5",0.328976313753764,"Liver"
"DEF6",0.083631795912698,"Liver"
"CD2AP",0.0624943489743981,"Liver"
"MYO6",0.60530061915814,"Liver"
"FYN",0.241974910850434,"Liver"
"MARCKS",0.330013791621391,"Liver"
"PTPRK",0.568639778540362,"Liver"
"EZR",-0.0048085563500864,"Liver"
"GNA12",0.444610316172937,"Liver"
"ACTB",0.341267607054694,"Liver"
"FSCN1",0.412071083889502,"Liver"
"RAC1",0.468788628067343,"Liver"
"ITGB8",0.0635952612579503,"Liver"
"ELMO1",0.306807966408213,"Liver"
"EGFR",0.140353223442483,"Liver"
"LIMK1",0.437601370420827,"Liver"
"HSPB1",0.0088841656744853,"Liver"
"PTPN12",0.262446554954862,"Liver"
"KRIT1",0.435627334066417,"Liver"
"TRIP6",0.0514561443235888,"Liver"
"CBLL1",0.601124195246975,"Liver"
"TES",0.479478553783345,"Liver"
"CAV1",0.11927590176842,"Liver"
"MET",0.349594979356514,"Liver"
"WASL",0.377047771332805,"Liver"
"ZYX",0.189361852251247,"Liver"
"KCNH2",0.167608063280037,"Liver"
"DLC1",0.244649421369087,"Liver"
"SORBS3",-0.0927388752806448,"Liver"
"PTK2B",0.473142817339016,"Liver"
"ADAM9",0.488092460257708,"Liver"
"LYN",0.320654095866487,"Liver"
"SDCBP",0.454810561903687,"Liver"
"PABPC1",0.594921584856903,"Liver"
"PTK2",0.642095851309943,"Liver"
"SCRIB",0.379874720131012,"Liver"
"PLEC",0.548863746587658,"Liver"
"SHARPIN",0.217833592424353,"Liver"
"TESK1",0.184168333741618,"Liver"
"TLN1",0.351833342788816,"Liver"
"TJP2",0.239231055380358,"Liver"
"OSTF1",0.416358324931414,"Liver"
"SYK",0.422316970992259,"Liver"
"SPTLC1",0.636096670080785,"Liver"
"CORO2A",0.164863003559898,"Liver"
"ENG",0.507774841891726,"Liver"
"ABL1",0.306259838445274,"Liver"
"RAPGEF1",0.164019882953376,"Liver"
"VAV2",0.132507976779478,"Liver"
"ITGA8",0.19893210273577,"Liver"
"VIM",0.174635997342488,"Liver"
"ARHGAP21",0.272455633911929,"Liver"
"ABI1",0.222536290366713,"Liver"
"MPP7",0.569261248302675,"Liver"
"SVIL",0.480768486044458,"Liver"
"ARHGAP12",0.288669218056029,"Liver"
"ITGB1",0.613626691687934,"Liver"
"NRP1",0.332731432264656,"Liver"
"PARD3",0.595062325068882,"Liver"
"MAPK8",0.199548093130562,"Liver"
"ANK3",0.268941274119147,"Liver"
"CTNNA3",0.197575770748632,"Liver"
"VCL",0.270634384885754,"Liver"
"DLG5",0.660153034215519,"Liver"
"LDB3",-0.0597043474099265,"Liver"
"PTEN",0.342524835618756,"Liver"
"SORBS1",0.125472952301539,"Liver"
"ADAM12",0.127905241008366,"Liver"
"DOCK1",0.692570024677729,"Liver"
"HRAS",-0.00112367009590643,"Liver"
"CD151",0.434661889867851,"Liver"
"ILK",0.310202984880525,"Liver"
"PARVA",0.544318818347864,"Liver"
"PLEKHA7",0.166927542105058,"Liver"
"PTPRJ",0.461760143266562,"Liver"
"CTNND1",0.681769713621663,"Liver"
"LPXN",0.00273644493382681,"Liver"
"SLC3A2",0.44455012684034,"Liver"
"FERMT3",0.395825165796123,"Liver"
"CAPN1",0.537925063427886,"Liver"
"CFL1",0.433395595339339,"Liver"
"CORO1B",0.524862731536471,"Liver"
"PPFIA1",0.357304462814212,"Liver"
"CTTN",0.413104497560042,"Liver"
"INPPL1",0.38574750240655,"Liver"
"MYO7A",0.3684939634171,"Liver"
"PAK1",0.376457751719525,"Liver"
"RDX",0.464723316672411,"Liver"
"LAYN",0.155845971809489,"Liver"
"CBL",0.55342798331526,"Liver"
"THY1",0.0504313668844835,"Liver"
"ARHGEF12",0.439411638481867,"Liver"
"ARHGAP32",0.382983444137811,"Liver"
"PTPN6",0.477736888160345,"Liver"
"PTPRO",0.458752506930374,"Liver"
"TUBA1B",0.610802389844945,"Liver"
"RACGAP1",0.493936170996934,"Liver"
"LIMA1",0.415858655631721,"Liver"
"ITGB7",0.426837933228243,"Liver"
"ITGA5",0.333490543177715,"Liver"
"ITGA7",0.470062821817735,"Liver"
"LRP1",0.671070131145301,"Liver"
"AGAP2",0.0879294782876932,"Liver"
"LIN7A",0.62138910538723,"Liver"
"VEZT",0.504560360850218,"Liver"
"SSH1",0.38710250242803,"Liver"
"TRPV4",0.29690788313916,"Liver"
"GIT2",0.337875130352231,"Liver"
"PTPN11",0.444461325925501,"Liver"
"PXN",0.364633623066372,"Liver"
"CLIP1",0.429104488555246,"Liver"
"STARD13",0.44204625848034,"Liver"
"TRPC4",0.108512039138157,"Liver"
"LMO7",0.444677716135818,"Liver"
"ARHGEF7",0.0755209364641731,"Liver"
"MMP14",0.381607080651823,"Liver"
"CDH24",0.253171919784965,"Liver"
"PRKD1",0.441759797326892,"Liver"
"ARHGAP5",0.357636169831441,"Liver"
"ARF6",0.381522578021343,"Liver"
"FERMT2",0.202977962739921,"Liver"
"KTN1",0.448724724297133,"Liver"
"AKAP5",0.127891830098652,"Liver"
"HSPA2",0.250022371933288,"Liver"
"ACTN1",0.44742032500894,"Liver"
"PSEN1",0.519873777872422,"Liver"
"NUMB",0.450710014706191,"Liver"
"DYNC1H1",0.677025007698521,"Liver"
"ZFYVE21",0.20254717747484,"Liver"
"AKT1",0.351396271003986,"Liver"
"TJP1",0.4559420522074,"Liver"
"TRPM7",0.356723572642119,"Liver"
"CGNL1",0.380561577870702,"Liver"
"ADAM10",0.409710670348658,"Liver"
"ITGA11",0.326657453947265,"Liver"
"CSK",0.0846433307099734,"Liver"
"PEAK1",0.283847522822776,"Liver"
"CIB2",0.300711182392941,"Liver"
"CIB1",-0.0620835972989796,"Liver"
"IQGAP1",0.517006674772695,"Liver"
"SYNM",0.0696145759621812,"Liver"
"MAPK8IP3",0.0159266666537997,"Liver"
"PKD1",0.415259271801601,"Liver"
"PDPK1",0.477787678740216,"Liver"
"NUDT16L1",-0.0540437621417534,"Liver"
"SH2B1",0.313351265795315,"Liver"
"ITGAL",0.264459625761568,"Liver"
"ITGAM",0.409319722415418,"Liver"
"ITGAX",0.0541050357510094,"Liver"
"ITGAD",0.115574893087017,"Liver"
"TGFB1I1",0.00141173804495875,"Liver"
"CDH8",0.154666291714924,"Liver"
"CDH11",0.25254120579089,"Liver"
"CDH5",0.436173006293205,"Liver"
